onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	l	TR
5.825	2.0	1-back	1.0	1.0	0.757	x	TR
7.824	2.0	1-back	0.0	1.0	0.501	l	BL
9.823	2.0	1-back	1.0	1.0	0.559	s	BL
11.822	2.0	1-back	0.0	1.0	0.36	g	TL
13.821	2.0	1-back	0.0	1.0	0.54	r	BR
15.82	2.0	1-back	0.0	1.0	0.424	s	TL
17.819	2.0	1-back	0.0	1.0	0.55	z	BL
19.818	2.0	1-back	0.0	1.0	0.507	t	TR
21.817	2.0	1-back	1.0	1.0	0.305	x	TR
23.816	2.0	1-back	0.0	1.0	0.608	n	BR
25.815	2.0	1-back	0.0	1.0	0.411	l	TL
27.814	2.0	1-back	1.0	1.0	0.569	g	TL
29.814	2.0	1-back	0.0	1.0	0.398	r	BR
31.813	2.0	1-back	1.0	0.0	0.476	p	BR
33.812	2.0	1-back	0.0	1.0	0.589	z	TR
35.811	2.0	1-back	0.0	1.0	0.621	r	BL
37.81	2.0	1-back	1.0	1.0	0.543	x	BL
39.809	2.0	1-back	0.0	1.0	0.377	p	TR
41.808	2.0	1-back	0.0	1.0	0.588	c	BL
43.807	2.0	1-back	0.0	0.0	0.67	f	TR
45.806	2.0	1-back	1.0	1.0	0.757	l	TR
47.805	2.0	1-back	1.0	1.0	0.863	t	TR
49.804	2.0	1-back	0.0	1.0	0.462	f	TL
51.803	2.0	1-back	0.0	1.0	0.597	r	BL
53.802	2.0	1-back	1.0	1.0	0.567	s	BL
55.802	2.0	1-back	0.0	1.0	0.521	f	TR
57.801	2.0	1-back	0.0	1.0	0.598	c	BR
59.8	2.0	1-back	1.0	0.0	0.606	z	BR
61.799	2.0	1-back	0.0	1.0	0.491	v	BL
63.798	2.0	1-back	0.0	1.0	0.568	p	TL
65.797	2.0	1-back	1.0	1.0	0.552	t	TL
67.796	2.0	1-back	0.0	1.0	0.584	c	BL
69.795	2.0	1-back	0.0	1.0	0.677	p	BR
71.794	2.0	1-back	0.0	1.0	0.633	v	TL
73.793	2.0	1-back	1.0	1.0	0.584	n	TL
75.792	2.0	1-back	0.0	1.0	0.574	s	BR
77.791	2.0	1-back	1.0	1.0	0.693	z	BR
79.79	2.0	1-back	0.0	1.0	0.633	v	BL
81.789	2.0	1-back	0.0	1.0	0.912	n	BR
83.789	2.0	1-back	0.0	1.0	0.623	t	TL
85.788	2.0	1-back	1.0	1.0	0.558	g	TL
87.787	2.0	1-back	0.0	1.0	0.423	x	TR
89.786	2.0	1-back	1.0	1.0	0.524	g	TR
91.785	2.0	1-back	0.0	1.0	0.428	c	TL
93.784	2.0	1-back	0.0	1.0	0.541	v	BL
95.783	2.0	1-back	0.0	1.0	0.405	f	BR
97.782	2.0	1-back	1.0	1.0	0.463	n	BR
103.829	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.372	redcross.bmp	n/a
109.976	2.0	baseline	1.0	1.0	0.738	redcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.221	2.0	baseline	1.0	1.0	0.288	redcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.319	2.0	baseline	1.0	1.0	0.317	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	0.0	0.915	v	BL
134.215	1.8	no_response	n/a	1.0	n/a	c	BR
136.014	2.0	2-back	1.0	1.0	0.575	g	BL
138.013	2.0	2-back	0.0	1.0	0.557	p	TR
140.012	2.0	2-back	0.0	1.0	0.43	n	TL
142.012	2.0	2-back	1.0	1.0	0.368	x	TR
144.011	2.0	2-back	0.0	1.0	0.514	p	BL
146.01	2.0	2-back	0.0	1.0	0.76	c	TL
148.009	2.0	2-back	0.0	0.0	n/a	l	TL
150.008	2.0	2-back	0.0	1.0	0.858	v	TR
152.007	2.0	2-back	1.0	1.0	0.414	x	TL
154.006	2.0	2-back	1.0	1.0	0.639	g	TR
156.005	2.0	2-back	0.0	1.0	0.518	t	BR
158.004	2.0	2-back	0.0	1.0	0.564	z	BL
160.003	2.0	2-back	1.0	1.0	0.339	n	BR
162.002	2.0	2-back	0.0	1.0	0.424	f	TR
164.001	2.0	2-back	0.0	1.0	0.436	x	TL
166.0	2.0	2-back	0.0	1.0	0.484	n	BL
168.0	2.0	2-back	1.0	1.0	0.64	t	TL
169.999	2.0	2-back	0.0	1.0	0.452	l	BR
171.998	2.0	2-back	0.0	1.0	0.57	r	BL
173.997	2.0	2-back	1.0	0.0	0.454	f	BR
175.996	2.0	2-back	0.0	1.0	0.909	s	BR
177.995	2.0	2-back	0.0	1.0	0.624	v	TL
179.994	2.0	2-back	0.0	1.0	0.732	n	TR
181.993	2.0	2-back	1.0	1.0	0.328	p	TL
183.992	2.0	2-back	0.0	1.0	0.611	s	BL
185.991	2.0	2-back	0.0	1.0	0.558	g	BR
187.99	2.0	2-back	1.0	1.0	0.779	f	BL
189.989	2.0	2-back	0.0	1.0	0.582	r	TR
191.988	2.0	2-back	0.0	1.0	0.576	s	TL
193.987	2.0	2-back	0.0	1.0	0.652	z	BL
195.987	2.0	2-back	1.0	1.0	0.652	c	TL
197.986	2.0	2-back	0.0	1.0	0.726	r	BR
199.985	2.0	2-back	0.0	1.0	0.555	v	TR
201.984	2.0	2-back	1.0	1.0	0.68	l	BR
203.983	2.0	2-back	1.0	0.0	0.49	c	TR
205.982	2.0	2-back	0.0	1.0	0.585	s	BL
207.981	2.0	2-back	0.0	1.0	0.597	t	TL
209.98	2.0	2-back	0.0	1.0	0.557	r	TR
211.979	2.0	2-back	0.0	1.0	0.762	z	BL
213.978	2.0	2-back	1.0	1.0	0.979	l	TR
215.977	2.0	2-back	1.0	1.0	0.944	x	BL
217.976	2.0	2-back	0.0	1.0	0.654	f	BR
219.975	2.0	2-back	0.0	1.0	0.867	p	TR
221.974	2.0	2-back	1.0	1.0	0.905	g	BR
223.974	2.0	2-back	0.0	1.0	0.629	t	BL
225.973	2.0	2-back	1.0	1.0	0.763	z	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	1.0	1.0	0.291	redcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.42	redcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	1.0	1.0	0.333	redcross.bmp	n/a
248.412	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.461	2.0	baseline	1.0	1.0	0.627	redcross.bmp	n/a
252.51	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
254.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
