onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	TR
5.825	2.0	1-back	0.0	1.0	0.5	g	BL
7.824	2.0	1-back	0.0	1.0	0.496	p	TR
9.824	2.0	1-back	1.0	1.0	0.439	p	BL
11.823	2.0	1-back	0.0	1.0	0.389	t	TL
13.822	2.0	1-back	0.0	1.0	0.484	v	BR
15.821	2.0	1-back	1.0	1.0	0.564	v	TL
17.82	2.0	1-back	0.0	1.0	0.488	s	BL
19.819	2.0	1-back	1.0	1.0	0.487	s	TR
21.818	2.0	1-back	0.0	1.0	0.413	x	BR
23.817	2.0	1-back	0.0	1.0	0.433	n	TL
25.816	2.0	1-back	1.0	1.0	0.587	n	BR
27.815	2.0	1-back	0.0	1.0	0.507	f	TR
29.814	2.0	1-back	1.0	1.0	0.473	f	TL
31.813	2.0	1-back	0.0	1.0	0.845	l	TR
33.812	2.0	1-back	0.0	1.0	0.616	r	BL
35.811	2.0	1-back	0.0	1.0	0.447	z	TR
37.81	2.0	1-back	1.0	1.0	0.451	z	TL
39.81	2.0	1-back	0.0	1.0	0.415	c	TR
41.809	2.0	1-back	1.0	1.0	0.43	c	BL
43.808	2.0	1-back	0.0	1.0	0.366	g	TR
45.807	2.0	1-back	1.0	1.0	0.614	g	BR
47.806	2.0	1-back	0.0	1.0	0.413	x	BL
49.805	2.0	1-back	0.0	1.0	0.386	t	TL
51.804	2.0	1-back	1.0	1.0	0.594	t	BL
53.803	2.0	1-back	0.0	1.0	0.445	r	BR
55.802	2.0	1-back	0.0	1.0	0.628	p	BL
57.801	2.0	1-back	0.0	1.0	0.559	v	TL
59.8	2.0	1-back	0.0	1.0	0.586	s	TR
61.799	2.0	1-back	1.0	1.0	0.367	s	BR
63.798	2.0	1-back	0.0	1.0	0.538	x	BL
65.797	2.0	1-back	1.0	1.0	0.594	x	TL
67.796	2.0	1-back	0.0	1.0	0.44	l	TR
69.796	2.0	1-back	1.0	1.0	0.654	l	BL
71.795	2.0	1-back	0.0	1.0	0.441	n	BR
73.794	2.0	1-back	1.0	0.0	0.438	n	TL
75.793	2.0	1-back	0.0	1.0	0.644	z	BR
77.792	2.0	1-back	1.0	1.0	0.662	z	TL
79.791	2.0	1-back	0.0	1.0	0.507	c	BR
81.79	2.0	1-back	0.0	1.0	0.735	g	BL
83.789	2.0	1-back	0.0	1.0	0.637	p	TL
85.788	2.0	1-back	0.0	1.0	0.616	t	TR
87.787	2.0	1-back	0.0	1.0	0.521	v	BR
89.786	2.0	1-back	0.0	1.0	0.548	f	TL
91.785	2.0	1-back	1.0	1.0	0.455	f	TR
93.784	2.0	1-back	0.0	1.0	0.488	l	BR
95.783	2.0	1-back	0.0	1.0	0.577	r	BL
97.782	2.0	1-back	1.0	1.0	0.59	r	BR
103.829	2.0	baseline	1.0	1.0	0.412	redcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.347	redcross.bmp	n/a
109.976	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	1.0	1.0	0.376	redcross.bmp	n/a
116.124	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.173	2.0	baseline	1.0	1.0	0.335	redcross.bmp	n/a
120.222	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.271	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.32	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	1.0	n/a	r	TR
134.215	1.8	no_response	n/a	1.0	n/a	p	BL
136.015	2.0	2-back	0.0	1.0	0.741	s	BL
138.014	2.0	2-back	1.0	1.0	0.665	p	TR
140.013	2.0	2-back	0.0	1.0	0.453	c	TL
142.012	2.0	2-back	0.0	1.0	0.537	g	TL
144.011	2.0	2-back	1.0	1.0	0.486	c	BL
146.01	2.0	2-back	0.0	1.0	0.573	f	TR
148.009	2.0	2-back	0.0	1.0	0.715	x	TR
150.008	2.0	2-back	0.0	1.0	0.803	z	TL
152.007	2.0	2-back	1.0	1.0	0.486	x	BR
154.006	2.0	2-back	0.0	1.0	0.554	g	BL
156.005	2.0	2-back	0.0	1.0	0.552	v	TL
158.004	2.0	2-back	1.0	1.0	0.822	g	TL
160.003	2.0	2-back	1.0	1.0	0.947	v	TR
162.003	2.0	2-back	0.0	1.0	0.558	z	BR
164.002	2.0	2-back	0.0	1.0	0.456	n	TL
166.001	2.0	2-back	1.0	1.0	0.751	z	TL
168.0	2.0	2-back	0.0	1.0	1.101	s	BL
169.999	2.0	2-back	1.0	0.0	0.725	z	BR
171.998	2.0	2-back	0.0	1.0	0.587	t	TL
173.997	2.0	2-back	0.0	1.0	0.521	f	BL
175.996	2.0	2-back	1.0	1.0	0.603	t	BR
177.995	2.0	2-back	0.0	1.0	0.766	r	BR
179.994	2.0	2-back	0.0	1.0	0.74	c	TR
181.993	2.0	2-back	1.0	1.0	0.437	r	BL
183.992	2.0	2-back	0.0	1.0	0.708	f	BR
185.991	2.0	2-back	0.0	1.0	0.604	t	TR
187.99	2.0	2-back	1.0	1.0	0.605	f	BL
189.989	2.0	2-back	0.0	1.0	0.366	c	BR
191.988	2.0	2-back	0.0	1.0	0.492	l	BR
193.988	2.0	2-back	0.0	1.0	0.616	n	TR
195.987	2.0	2-back	1.0	1.0	0.45	l	TL
197.986	2.0	2-back	0.0	1.0	0.369	s	BR
199.985	2.0	2-back	0.0	1.0	0.467	g	TR
201.984	2.0	2-back	1.0	1.0	0.705	s	TL
203.983	2.0	2-back	0.0	1.0	0.373	l	BL
205.982	2.0	2-back	0.0	1.0	0.352	r	TR
207.981	2.0	2-back	0.0	1.0	0.462	x	BR
209.98	2.0	2-back	0.0	1.0	0.581	t	TL
211.979	2.0	2-back	1.0	1.0	0.812	x	TR
213.978	2.0	2-back	0.0	1.0	0.435	n	BL
215.977	2.0	2-back	0.0	1.0	0.444	p	BR
217.976	2.0	2-back	1.0	0.0	0.414	n	TR
219.975	2.0	2-back	1.0	0.0	0.494	p	BL
221.975	2.0	2-back	0.0	1.0	0.553	v	BL
223.974	2.0	2-back	0.0	1.0	0.482	l	TL
225.973	2.0	2-back	1.0	1.0	0.477	v	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	1.0	1.0	0.317	n/a	n/a
236.118	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.167	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	1.0	1.0	0.353	n/a	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.412	2.0	baseline	1.0	1.0	0.486	n/a	n/a
250.461	2.0	baseline	1.0	1.0	0.789	n/a	n/a
