onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	r	TL
5.825	1.8	no_response	n/a	1.0	n/a	p	TR
7.624	2.0	2-back	0.0	1.0	0.597	x	BL
9.64	2.0	2-back	1.0	1.0	0.829	t	TR
11.655	2.0	2-back	0.0	1.0	0.477	g	TL
13.671	2.0	2-back	0.0	1.0	0.798	n	BL
15.687	2.0	2-back	1.0	1.0	0.631	z	TL
17.703	2.0	2-back	0.0	1.0	0.525	c	TR
19.718	2.0	2-back	0.0	1.0	0.659	v	BR
21.734	2.0	2-back	0.0	1.0	0.535	n	BL
23.75	2.0	2-back	1.0	1.0	0.685	g	BR
25.766	2.0	2-back	0.0	1.0	0.691	s	TL
27.781	2.0	2-back	0.0	1.0	0.55	v	TR
29.797	2.0	2-back	1.0	1.0	0.53	l	TL
31.813	2.0	2-back	1.0	1.0	0.753	f	TR
33.828	2.0	2-back	0.0	1.0	0.72	s	BR
35.844	2.0	2-back	0.0	1.0	1.013	c	TL
37.86	2.0	2-back	0.0	1.0	0.885	r	BL
39.876	2.0	2-back	1.0	1.0	0.619	s	TL
41.891	2.0	2-back	0.0	1.0	0.558	l	BR
43.907	2.0	2-back	0.0	1.0	0.71	z	BL
45.923	2.0	2-back	1.0	1.0	0.801	x	BR
47.939	2.0	2-back	0.0	1.0	0.58	f	TL
49.954	2.0	2-back	0.0	1.0	0.811	t	TL
51.97	2.0	2-back	0.0	1.0	0.778	x	TR
53.986	2.0	2-back	1.0	1.0	0.658	r	TL
56.001	2.0	2-back	0.0	1.0	0.716	l	BR
58.017	2.0	2-back	0.0	1.0	0.688	n	BL
60.033	2.0	2-back	1.0	1.0	0.815	s	BR
62.049	2.0	2-back	0.0	1.0	0.886	f	BR
64.064	2.0	2-back	0.0	1.0	0.763	g	BL
66.08	2.0	2-back	0.0	1.0	0.699	p	TR
68.096	2.0	2-back	1.0	1.0	0.573	v	BL
70.112	2.0	2-back	0.0	1.0	0.558	t	BR
72.127	2.0	2-back	1.0	0.0	1.066	t	BL
74.143	2.0	2-back	0.0	1.0	0.756	z	TL
76.159	2.0	2-back	0.0	1.0	0.81	f	TR
78.174	2.0	2-back	1.0	1.0	0.535	p	TL
80.19	2.0	2-back	1.0	1.0	0.503	g	TR
82.206	2.0	2-back	0.0	1.0	0.66	c	BL
84.222	2.0	2-back	1.0	1.0	0.977	r	TR
86.237	2.0	2-back	0.0	1.0	0.704	p	BR
88.253	2.0	2-back	0.0	1.0	0.517	x	TL
90.269	2.0	2-back	0.0	1.0	0.611	l	TR
92.284	2.0	2-back	0.0	1.0	0.736	z	BL
94.3	2.0	2-back	0.0	1.0	0.838	c	BR
96.316	2.0	2-back	1.0	1.0	0.697	n	BL
98.332	2.0	2-back	1.0	1.0	0.797	v	BR
104.395	2.0	baseline	1.0	1.0	0.455	redcross.bmp	n/a
106.444	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.591	2.0	baseline	1.0	1.0	0.432	redcross.bmp	n/a
114.64	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.689	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.739	2.0	baseline	1.0	1.0	0.402	redcross.bmp	n/a
120.788	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.837	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.886	2.0	baseline	1.0	1.0	0.429	redcross.bmp	n/a
126.935	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.982	1.8	no_response	n/a	1.0	n/a	t	TR
134.781	2.0	1-back	0.0	1.0	0.647	c	BR
136.797	2.0	1-back	0.0	1.0	0.652	n	BL
138.813	2.0	1-back	1.0	1.0	0.632	l	BL
140.828	2.0	1-back	0.0	1.0	0.467	g	TR
142.844	2.0	1-back	0.0	1.0	0.56	f	TL
144.86	2.0	1-back	1.0	1.0	0.625	p	TL
146.876	2.0	1-back	0.0	1.0	0.698	x	TR
148.891	2.0	1-back	1.0	1.0	0.584	n	TR
150.907	2.0	1-back	0.0	1.0	0.945	s	TL
152.923	2.0	1-back	0.0	1.0	0.944	r	BR
154.939	2.0	1-back	1.0	1.0	0.829	v	BR
156.954	2.0	1-back	0.0	1.0	0.971	l	TL
158.97	2.0	1-back	1.0	1.0	0.776	z	TL
160.986	2.0	1-back	0.0	1.0	0.719	c	TR
163.001	2.0	1-back	0.0	1.0	0.615	f	BL
165.017	2.0	1-back	0.0	1.0	0.615	p	TR
167.033	2.0	1-back	1.0	1.0	0.752	t	TR
169.049	2.0	1-back	0.0	1.0	0.848	g	BL
171.064	2.0	1-back	1.0	1.0	0.875	x	BL
173.08	2.0	1-back	0.0	1.0	0.762	c	TR
175.096	2.0	1-back	1.0	1.0	0.662	p	TR
177.112	2.0	1-back	0.0	1.0	0.707	z	TL
179.127	2.0	1-back	0.0	1.0	0.763	r	BL
181.143	2.0	1-back	1.0	1.0	0.713	n	BL
183.159	2.0	1-back	0.0	1.0	0.719	z	BR
185.174	2.0	1-back	0.0	1.0	0.922	f	BL
187.19	2.0	1-back	0.0	1.0	1.151	s	TL
189.206	2.0	1-back	0.0	1.0	0.97	v	BR
191.222	2.0	1-back	1.0	1.0	0.777	c	BR
193.237	2.0	1-back	0.0	1.0	0.473	z	TL
195.253	2.0	1-back	1.0	1.0	0.588	r	TL
197.269	2.0	1-back	0.0	1.0	0.776	l	TR
199.284	2.0	1-back	1.0	1.0	0.65	n	TR
201.3	2.0	1-back	0.0	1.0	0.618	v	BR
203.316	2.0	1-back	1.0	1.0	0.584	f	BR
205.332	2.0	1-back	0.0	1.0	0.606	r	TL
207.347	2.0	1-back	1.0	1.0	0.758	l	TL
209.363	2.0	1-back	0.0	1.0	0.493	x	BR
211.379	2.0	1-back	0.0	1.0	0.792	s	BL
213.395	2.0	1-back	0.0	1.0	0.733	g	TL
215.41	2.0	1-back	0.0	0.0	0.734	t	BL
217.426	2.0	1-back	0.0	1.0	0.532	p	BR
219.442	2.0	1-back	0.0	1.0	0.866	s	BL
221.457	2.0	1-back	1.0	1.0	0.601	x	BL
223.473	2.0	1-back	0.0	1.0	0.552	v	TR
225.489	2.0	1-back	0.0	1.0	0.575	t	BR
227.505	2.0	1-back	1.0	1.0	0.747	g	BR
233.568	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.617	2.0	baseline	1.0	1.0	0.409	redcross.bmp	n/a
237.666	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
239.715	2.0	baseline	1.0	1.0	0.415	redcross.bmp	n/a
241.764	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
243.813	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
245.862	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.911	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.961	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.01	2.0	baseline	1.0	1.0	0.423	redcross.bmp	n/a
254.059	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
256.108	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
