onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	0.0	0.969	t	TR
5.825	2.0	1-back	0.0	0.0	1.114	c	BR
7.84	2.0	1-back	0.0	0.0	0.831	n	BL
9.856	2.0	1-back	1.0	1.0	0.576	l	BL
11.872	2.0	1-back	0.0	1.0	0.581	g	TR
13.888	2.0	1-back	0.0	1.0	0.497	f	TL
15.903	2.0	1-back	1.0	1.0	0.8	p	TL
17.919	2.0	1-back	0.0	1.0	0.571	x	TR
19.935	2.0	1-back	1.0	0.0	0.73	n	TR
21.95	2.0	1-back	0.0	1.0	0.588	s	TL
23.966	2.0	1-back	0.0	1.0	0.927	r	BR
25.982	2.0	1-back	1.0	1.0	0.88	v	BR
27.998	2.0	1-back	0.0	1.0	0.579	l	TL
30.013	2.0	1-back	1.0	0.0	0.639	z	TL
32.029	2.0	1-back	0.0	0.0	0.714	c	TR
34.045	2.0	1-back	0.0	1.0	0.622	f	BL
36.061	2.0	1-back	0.0	1.0	0.571	p	TR
38.076	2.0	1-back	1.0	1.0	0.622	t	TR
40.092	2.0	1-back	0.0	1.0	0.483	g	BL
42.108	2.0	1-back	1.0	1.0	0.843	x	BL
44.124	2.0	1-back	0.0	1.0	0.589	c	TR
46.139	2.0	1-back	1.0	1.0	1.104	p	TR
48.155	2.0	1-back	0.0	1.0	0.496	z	TL
50.171	2.0	1-back	0.0	1.0	0.718	r	BL
52.186	2.0	1-back	1.0	1.0	0.704	n	BL
54.202	2.0	1-back	0.0	1.0	0.632	z	BR
56.218	2.0	1-back	0.0	0.0	0.537	f	BL
58.234	2.0	1-back	0.0	1.0	0.426	s	TL
60.249	2.0	1-back	0.0	1.0	0.65	v	BR
62.265	2.0	1-back	1.0	1.0	0.986	c	BR
64.281	2.0	1-back	0.0	1.0	0.457	z	TL
66.297	2.0	1-back	1.0	1.0	0.915	r	TL
68.312	2.0	1-back	0.0	1.0	0.824	l	TR
70.328	2.0	1-back	1.0	1.0	0.739	n	TR
72.344	2.0	1-back	0.0	1.0	0.633	v	BR
74.36	2.0	1-back	1.0	1.0	1.021	f	BR
76.375	2.0	1-back	0.0	1.0	0.686	r	TL
78.391	2.0	1-back	1.0	0.0	0.785	l	TL
80.407	2.0	1-back	0.0	0.0	0.822	x	BR
82.422	2.0	1-back	0.0	1.0	0.448	s	BL
