onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	1.0	n/a	z	TR
5.825	1.8	no_response	n/a	1.0	n/a	n	BL
7.624	2.0	2-back	0.0	1.0	0.653	g	BL
9.639	2.0	2-back	0.0	1.0	0.534	p	TR
11.655	2.0	2-back	1.0	0.0	0.597	g	TL
13.671	2.0	2-back	0.0	0.0	0.703	s	TL
15.687	2.0	2-back	0.0	1.0	0.398	f	BL
17.702	2.0	2-back	1.0	1.0	0.592	s	TR
19.718	2.0	2-back	1.0	0.0	0.207	f	TR
21.734	2.0	2-back	0.0	1.0	0.373	c	TL
23.749	2.0	2-back	0.0	1.0	0.734	x	BR
25.765	2.0	2-back	1.0	1.0	0.639	c	BL
27.781	2.0	2-back	0.0	1.0	0.385	l	TL
29.797	2.0	2-back	0.0	0.0	0.492	v	TL
31.812	2.0	2-back	0.0	1.0	0.323	p	TR
33.828	2.0	2-back	1.0	1.0	0.433	v	BR
35.844	2.0	2-back	0.0	1.0	0.471	c	TL
37.86	2.0	2-back	0.0	1.0	0.292	s	TL
39.875	2.0	2-back	0.0	1.0	0.35	t	BL
41.891	2.0	2-back	0.0	1.0	0.067	x	BR
43.907	2.0	2-back	1.0	0.0	0.207	t	TL
45.922	2.0	2-back	0.0	1.0	0.195	r	BL
47.938	2.0	2-back	0.0	1.0	0.308	n	BR
49.954	2.0	2-back	1.0	0.0	0.333	r	BR
51.97	2.0	2-back	0.0	1.0	0.303	l	TR
53.985	2.0	2-back	0.0	0.0	0.393	v	BL
56.001	2.0	2-back	1.0	0.0	n/a	l	BR
58.017	2.0	2-back	1.0	0.0	0.024	v	TR
60.033	2.0	2-back	0.0	1.0	0.518	s	BL
62.048	2.0	2-back	0.0	1.0	0.177	t	BR
64.064	2.0	2-back	0.0	1.0	0.153	c	BR
66.08	2.0	2-back	1.0	0.0	0.284	t	TR
68.095	2.0	2-back	0.0	1.0	0.15	n	TL
70.111	2.0	2-back	0.0	1.0	0.345	l	BR
72.127	2.0	2-back	1.0	0.0	0.3	n	TR
74.143	2.0	2-back	0.0	1.0	0.186	p	TL
76.158	2.0	2-back	0.0	1.0	0.791	x	BL
78.174	2.0	2-back	1.0	1.0	0.503	p	TR
80.19	2.0	2-back	0.0	1.0	0.418	f	BR
82.206	2.0	2-back	0.0	1.0	0.665	z	TL
84.221	2.0	2-back	1.0	1.0	0.913	f	TR
86.237	2.0	2-back	0.0	1.0	0.819	r	BL
88.253	2.0	2-back	0.0	1.0	0.416	x	BR
90.268	2.0	2-back	1.0	1.0	0.776	r	TR
92.284	2.0	2-back	0.0	1.0	0.972	g	BL
94.3	2.0	2-back	0.0	0.0	n/a	z	BL
96.316	2.0	2-back	1.0	0.0	n/a	g	TL
98.331	2.0	2-back	1.0	0.0	0.956	z	BR
104.395	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.444	2.0	baseline	1.0	1.0	0.432	redcross.bmp	n/a
108.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.591	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.64	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.689	2.0	baseline	1.0	1.0	0.58	redcross.bmp	n/a
118.738	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.787	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.836	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.885	2.0	baseline	1.0	1.0	0.453	redcross.bmp	n/a
126.934	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
132.982	1.8	no_response	n/a	0.0	0.998	l	TR
134.781	2.0	1-back	1.0	1.0	0.916	l	BL
136.797	2.0	1-back	0.0	1.0	0.61	s	TR
138.812	2.0	1-back	0.0	1.0	0.533	z	BL
140.828	2.0	1-back	0.0	1.0	0.626	t	TL
142.844	2.0	1-back	0.0	1.0	0.673	x	BR
144.86	2.0	1-back	1.0	1.0	0.546	x	TL
146.875	2.0	1-back	0.0	1.0	0.732	n	BL
148.891	2.0	1-back	0.0	1.0	0.472	s	TR
150.907	2.0	1-back	0.0	1.0	0.674	l	BR
152.923	2.0	1-back	1.0	1.0	0.76	l	TL
154.938	2.0	1-back	0.0	1.0	0.401	g	BR
156.954	2.0	1-back	1.0	1.0	0.685	g	TR
158.97	2.0	1-back	0.0	1.0	0.695	r	TL
160.985	2.0	1-back	1.0	1.0	0.59	r	TR
163.001	2.0	1-back	0.0	1.0	0.445	x	BL
165.017	2.0	1-back	0.0	1.0	0.604	p	TR
167.033	2.0	1-back	1.0	1.0	0.658	p	TL
169.048	2.0	1-back	0.0	1.0	0.418	c	TR
171.064	2.0	1-back	0.0	1.0	0.464	r	BL
173.08	2.0	1-back	0.0	0.0	0.288	f	TR
175.096	2.0	1-back	1.0	0.0	0.285	f	BR
177.111	2.0	1-back	1.0	1.0	0.36	f	BL
179.127	2.0	1-back	0.0	1.0	0.492	c	TL
181.143	2.0	1-back	0.0	1.0	0.654	z	BL
183.158	2.0	1-back	1.0	1.0	0.712	z	BR
185.174	2.0	1-back	0.0	1.0	0.48	v	BL
187.19	2.0	1-back	0.0	1.0	0.382	p	TL
189.206	2.0	1-back	1.0	1.0	0.554	p	TR
