onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	v	BL
5.825	1.8	no_response	n/a	0.0	1.579	c	BR
7.625	2.0	2-back	1.0	0.0	n/a	g	BL
9.624	2.0	2-back	0.0	1.0	0.739	p	TR
11.623	2.0	2-back	0.0	1.0	0.985	n	TL
13.622	2.0	2-back	1.0	0.0	n/a	x	TR
15.621	2.0	2-back	0.0	1.0	0.765	p	BL
17.62	2.0	2-back	0.0	1.0	0.953	c	TL
19.619	2.0	2-back	0.0	0.0	0.805	l	TL
21.618	2.0	2-back	0.0	1.0	0.355	v	TR
23.617	2.0	2-back	1.0	1.0	0.717	x	TL
25.616	2.0	2-back	1.0	0.0	0.419	g	TR
27.615	2.0	2-back	0.0	1.0	0.746	t	BR
29.614	2.0	2-back	0.0	1.0	0.671	z	BL
31.613	2.0	2-back	1.0	0.0	0.905	n	BR
33.613	2.0	2-back	0.0	0.0	0.913	f	TR
35.612	2.0	2-back	0.0	1.0	0.574	x	TL
37.611	2.0	2-back	0.0	0.0	0.547	n	BL
39.61	2.0	2-back	1.0	0.0	0.359	t	TL
41.609	2.0	2-back	0.0	0.0	0.511	l	BR
43.608	2.0	2-back	0.0	1.0	0.36	r	BL
45.607	2.0	2-back	1.0	1.0	0.244	f	BR
47.606	2.0	2-back	0.0	1.0	0.961	s	BR
49.605	2.0	2-back	0.0	0.0	0.833	v	TL
51.604	2.0	2-back	0.0	0.0	1.094	n	TR
53.603	2.0	2-back	1.0	0.0	0.764	p	TL
55.602	2.0	2-back	0.0	0.0	0.811	s	BL
57.601	2.0	2-back	0.0	1.0	0.518	g	BR
59.601	2.0	2-back	1.0	1.0	0.342	f	BL
61.6	2.0	2-back	0.0	1.0	0.424	r	TR
63.599	2.0	2-back	0.0	0.0	0.972	s	TL
65.598	2.0	2-back	0.0	1.0	1.015	z	BL
67.597	2.0	2-back	1.0	0.0	1.003	c	TL
69.596	2.0	2-back	0.0	0.0	0.904	r	BR
71.595	2.0	2-back	0.0	1.0	0.794	v	TR
73.594	2.0	2-back	1.0	0.0	1.097	l	BR
75.593	2.0	2-back	1.0	1.0	1.195	c	TR
77.592	2.0	2-back	0.0	1.0	0.411	s	BL
79.591	2.0	2-back	0.0	0.0	0.439	t	TL
81.59	2.0	2-back	0.0	1.0	0.778	r	TR
83.589	2.0	2-back	0.0	1.0	0.792	z	BL
85.588	2.0	2-back	1.0	0.0	0.699	l	TR
87.588	2.0	2-back	1.0	1.0	0.627	x	BL
89.587	2.0	2-back	0.0	1.0	0.558	f	BR
91.586	2.0	2-back	0.0	1.0	0.701	p	TR
93.585	2.0	2-back	1.0	1.0	0.726	g	BR
95.584	2.0	2-back	0.0	0.0	0.603	t	BL
97.583	2.0	2-back	1.0	0.0	0.482	z	BR
103.63	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.679	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.728	2.0	baseline	1.0	1.0	0.568	redcross.bmp	n/a
109.777	2.0	baseline	1.0	1.0	0.554	redcross.bmp	n/a
111.826	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.875	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
115.924	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.973	2.0	baseline	1.0	1.0	0.389	redcross.bmp	n/a
120.022	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.071	2.0	baseline	1.0	1.0	1.198	redcross.bmp	n/a
124.12	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.169	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.217	1.8	no_response	n/a	1.0	n/a	l	TR
134.016	2.0	1-back	1.0	1.0	0.767	x	TR
136.015	2.0	1-back	0.0	0.0	n/a	l	BL
138.014	2.0	1-back	1.0	1.0	0.733	s	BL
140.013	2.0	1-back	0.0	1.0	0.713	g	TL
142.012	2.0	1-back	0.0	0.0	n/a	r	BR
144.011	2.0	1-back	0.0	0.0	0.94	s	TL
146.01	2.0	1-back	0.0	1.0	0.478	z	BL
148.01	2.0	1-back	0.0	1.0	0.606	t	TR
150.009	2.0	1-back	1.0	0.0	0.496	x	TR
152.008	2.0	1-back	0.0	0.0	n/a	n	BR
154.007	2.0	1-back	0.0	1.0	0.455	l	TL
156.006	2.0	1-back	1.0	1.0	0.279	g	TL
158.005	2.0	1-back	0.0	1.0	0.334	r	BR
160.004	2.0	1-back	1.0	1.0	0.401	p	BR
162.003	2.0	1-back	0.0	1.0	0.579	z	TR
164.002	2.0	1-back	0.0	1.0	0.624	r	BL
166.001	2.0	1-back	1.0	1.0	0.401	x	BL
168.0	2.0	1-back	0.0	1.0	1.065	p	TR
169.999	2.0	1-back	0.0	0.0	0.583	c	BL
171.998	2.0	1-back	0.0	1.0	0.343	f	TR
173.998	2.0	1-back	1.0	0.0	0.682	l	TR
175.997	2.0	1-back	1.0	0.0	0.471	t	TR
177.996	2.0	1-back	0.0	0.0	0.657	f	TL
179.995	2.0	1-back	0.0	1.0	0.615	r	BL
181.994	2.0	1-back	1.0	1.0	0.759	s	BL
183.993	2.0	1-back	0.0	1.0	0.493	f	TR
185.992	2.0	1-back	0.0	0.0	n/a	c	BR
187.991	2.0	1-back	1.0	0.0	n/a	z	BR
189.99	2.0	1-back	0.0	0.0	1.06	v	BL
191.989	2.0	1-back	0.0	1.0	1.142	p	TL
193.988	2.0	1-back	1.0	0.0	0.797	t	TL
195.987	2.0	1-back	0.0	1.0	0.663	c	BL
197.986	2.0	1-back	0.0	0.0	n/a	p	BR
199.985	2.0	1-back	0.0	1.0	0.483	v	TL
201.985	2.0	1-back	1.0	0.0	0.654	n	TL
203.984	2.0	1-back	0.0	0.0	n/a	s	BR
205.983	2.0	1-back	1.0	0.0	1.071	z	BR
207.982	2.0	1-back	0.0	0.0	0.518	v	BL
209.981	2.0	1-back	0.0	1.0	0.464	n	BR
211.98	2.0	1-back	0.0	0.0	0.779	t	TL
213.979	2.0	1-back	1.0	1.0	1.18	g	TL
215.978	2.0	1-back	0.0	1.0	0.786	x	TR
217.977	2.0	1-back	1.0	1.0	0.789	g	TR
219.976	2.0	1-back	0.0	1.0	0.672	c	TL
221.975	2.0	1-back	0.0	1.0	0.852	v	BL
223.974	2.0	1-back	0.0	1.0	0.814	f	BR
225.973	2.0	1-back	1.0	1.0	0.804	n	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	1.0	1.0	0.625	redcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.411	redcross.bmp	n/a
240.217	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.266	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.315	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.364	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.413	2.0	baseline	1.0	1.0	0.43	redcross.bmp	n/a
250.462	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.511	2.0	baseline	1.0	1.0	0.926	redcross.bmp	n/a
254.56	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
