onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.015	1.8	no_response	n/a	1.0	n/a	r	TL
5.821	1.8	no_response	n/a	1.0	n/a	p	TR
7.626	2.0	2-back	0.0	1.0	0.71	x	BL
9.649	2.0	2-back	1.0	1.0	0.719	t	TR
11.671	2.0	2-back	0.0	1.0	0.599	g	TL
13.694	2.0	2-back	0.0	1.0	0.834	n	BL
15.717	2.0	2-back	1.0	1.0	0.618	z	TL
17.74	2.0	2-back	0.0	1.0	0.527	c	TR
19.762	2.0	2-back	0.0	1.0	0.575	v	BR
21.785	2.0	2-back	0.0	1.0	0.817	n	BL
23.808	2.0	2-back	1.0	1.0	0.853	g	BR
25.831	2.0	2-back	0.0	1.0	0.791	s	TL
27.853	2.0	2-back	0.0	1.0	0.704	v	TR
29.876	2.0	2-back	1.0	1.0	0.83	l	TL
31.899	2.0	2-back	1.0	0.0	0.581	f	TR
33.922	2.0	2-back	0.0	1.0	0.687	s	BR
35.944	2.0	2-back	0.0	1.0	0.761	c	TL
37.967	2.0	2-back	0.0	1.0	0.531	r	BL
39.99	2.0	2-back	1.0	1.0	0.691	s	TL
42.012	2.0	2-back	0.0	1.0	0.609	l	BR
44.035	2.0	2-back	0.0	1.0	0.432	z	BL
46.058	2.0	2-back	1.0	0.0	0.164	x	BR
48.081	2.0	2-back	0.0	0.0	0.761	f	TL
50.103	2.0	2-back	0.0	0.0	0.575	t	TL
52.126	2.0	2-back	0.0	1.0	0.338	x	TR
54.149	2.0	2-back	1.0	0.0	0.882	r	TL
56.172	2.0	2-back	0.0	0.0	0.563	l	BR
58.194	2.0	2-back	0.0	1.0	0.64	n	BL
60.217	2.0	2-back	1.0	0.0	0.718	s	BR
62.24	2.0	2-back	0.0	1.0	0.817	f	BR
64.263	2.0	2-back	0.0	1.0	0.45	g	BL
66.285	2.0	2-back	0.0	1.0	0.486	p	TR
68.308	2.0	2-back	1.0	0.0	0.561	v	BL
70.331	2.0	2-back	0.0	1.0	0.759	t	BR
72.353	2.0	2-back	1.0	1.0	0.68	t	BL
74.376	2.0	2-back	0.0	0.0	0.54	z	TL
76.399	2.0	2-back	0.0	0.0	0.524	f	TR
78.422	2.0	2-back	1.0	0.0	0.461	p	TL
80.444	2.0	2-back	1.0	0.0	0.504	g	TR
82.467	2.0	2-back	0.0	0.0	0.72	c	BL
84.49	2.0	2-back	1.0	0.0	0.632	r	TR
86.513	2.0	2-back	0.0	1.0	0.818	p	BR
88.535	2.0	2-back	0.0	0.0	0.979	x	TL
90.558	2.0	2-back	0.0	1.0	0.854	l	TR
92.581	2.0	2-back	0.0	0.0	n/a	z	BL
94.604	2.0	2-back	0.0	1.0	0.79	c	BR
96.626	2.0	2-back	1.0	0.0	0.938	n	BL
98.649	2.0	2-back	1.0	1.0	1.034	v	BR
104.686	2.0	baseline	1.0	1.0	0.53	redcross.bmp	n/a
106.709	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
108.731	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.754	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.777	2.0	baseline	1.0	1.0	0.441	redcross.bmp	n/a
114.799	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.822	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.845	2.0	baseline	1.0	1.0	0.521	redcross.bmp	n/a
120.868	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.89	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.913	2.0	baseline	1.0	1.0	0.432	redcross.bmp	n/a
126.936	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.969	1.8	no_response	n/a	1.0	n/a	t	TR
134.774	2.0	1-back	0.0	1.0	0.884	c	BR
136.797	2.0	1-back	0.0	1.0	0.545	n	BL
138.82	2.0	1-back	1.0	1.0	0.644	l	BL
140.842	2.0	1-back	0.0	1.0	0.552	g	TR
142.865	2.0	1-back	0.0	1.0	0.742	f	TL
144.888	2.0	1-back	1.0	1.0	0.633	p	TL
146.91	2.0	1-back	0.0	1.0	0.601	x	TR
148.933	2.0	1-back	1.0	1.0	0.619	n	TR
150.956	2.0	1-back	0.0	1.0	0.692	s	TL
152.979	2.0	1-back	0.0	1.0	0.823	r	BR
