onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	1.0	n/a	c	BL
5.825	1.8	no_response	n/a	1.0	n/a	l	TR
7.624	2.0	2-back	1.0	1.0	0.532	v	BL
9.623	2.0	2-back	1.0	1.0	0.818	p	TR
11.622	2.0	2-back	0.0	1.0	0.655	r	TL
13.621	2.0	2-back	0.0	0.0	1.046	t	BR
15.62	2.0	2-back	1.0	1.0	1.029	n	TL
17.619	2.0	2-back	0.0	1.0	0.624	s	TR
19.618	2.0	2-back	0.0	1.0	0.614	f	BL
21.617	2.0	2-back	1.0	1.0	0.603	x	TR
23.616	2.0	2-back	0.0	1.0	0.371	v	BR
25.615	2.0	2-back	0.0	0.0	0.911	p	TL
27.614	2.0	2-back	1.0	0.0	0.818	f	BR
29.613	2.0	2-back	1.0	1.0	0.963	n	TL
31.612	2.0	2-back	0.0	1.0	0.891	x	TR
33.612	2.0	2-back	1.0	1.0	0.81	t	TL
35.611	2.0	2-back	0.0	1.0	0.719	s	BL
37.61	2.0	2-back	0.0	1.0	0.648	l	TR
39.609	2.0	2-back	1.0	1.0	0.652	f	BL
41.608	2.0	2-back	1.0	1.0	0.76	c	TR
43.607	2.0	2-back	0.0	1.0	0.75	r	TL
45.606	2.0	2-back	1.0	0.0	0.851	g	TR
47.605	2.0	2-back	0.0	1.0	0.575	s	BL
49.604	2.0	2-back	0.0	1.0	0.715	r	BR
51.603	2.0	2-back	1.0	1.0	0.61	v	BL
53.602	2.0	2-back	0.0	0.0	0.734	p	BL
55.601	2.0	2-back	0.0	1.0	0.721	t	TL
57.6	2.0	2-back	1.0	1.0	1.107	x	BL
59.599	2.0	2-back	0.0	1.0	0.482	z	BR
61.598	2.0	2-back	0.0	1.0	0.501	t	TR
63.598	2.0	2-back	0.0	1.0	0.637	g	TL
65.597	2.0	2-back	1.0	0.0	0.659	c	TR
67.596	2.0	2-back	0.0	0.0	n/a	p	BL
69.595	2.0	2-back	0.0	1.0	0.738	s	BR
71.594	2.0	2-back	0.0	1.0	0.641	v	TL
73.593	2.0	2-back	1.0	0.0	0.656	n	BR
75.592	2.0	2-back	0.0	1.0	1.163	c	BL
77.591	2.0	2-back	0.0	0.0	n/a	l	TL
79.59	2.0	2-back	0.0	0.0	1.076	x	BR
81.589	2.0	2-back	1.0	0.0	0.826	z	TL
83.588	2.0	2-back	0.0	1.0	0.963	g	TR
85.587	2.0	2-back	0.0	1.0	0.879	f	BR
87.586	2.0	2-back	0.0	1.0	1.099	z	TL
89.585	2.0	2-back	1.0	0.0	0.745	l	BR
91.585	2.0	2-back	0.0	1.0	0.737	r	TR
93.584	2.0	2-back	1.0	1.0	0.622	z	BR
95.583	2.0	2-back	0.0	1.0	0.579	n	BL
97.582	2.0	2-back	1.0	1.0	0.876	g	BR
103.629	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.678	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.727	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.776	2.0	baseline	1.0	1.0	0.383	redcross.bmp	n/a
111.825	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.874	2.0	baseline	1.0	1.0	0.591	redcross.bmp	n/a
115.923	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.972	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.021	2.0	baseline	1.0	1.0	0.379	redcross.bmp	n/a
122.07	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.119	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.168	2.0	baseline	1.0	1.0	0.382	redcross.bmp	n/a
132.216	1.8	no_response	n/a	1.0	n/a	p	TR
134.015	2.0	1-back	0.0	0.0	1.035	f	BL
136.014	2.0	1-back	1.0	1.0	0.858	n	BL
138.013	2.0	1-back	0.0	1.0	0.594	x	TR
140.012	2.0	1-back	0.0	1.0	0.784	c	TL
142.011	2.0	1-back	1.0	1.0	0.611	p	TL
144.01	2.0	1-back	0.0	1.0	0.722	n	BL
146.009	2.0	1-back	0.0	1.0	0.611	c	TR
148.008	2.0	1-back	1.0	1.0	0.954	g	TR
150.007	2.0	1-back	0.0	1.0	0.937	n	TL
152.006	2.0	1-back	0.0	1.0	0.618	s	BR
154.005	2.0	1-back	0.0	1.0	0.702	x	BL
156.004	2.0	1-back	0.0	1.0	0.642	t	TL
158.004	2.0	1-back	1.0	1.0	0.459	g	TL
160.003	2.0	1-back	0.0	1.0	0.503	p	BR
162.002	2.0	1-back	0.0	1.0	0.876	c	TL
164.001	2.0	1-back	1.0	1.0	0.761	r	TL
166.0	2.0	1-back	0.0	1.0	0.661	t	BL
167.999	2.0	1-back	1.0	1.0	0.558	v	BL
169.998	2.0	1-back	0.0	1.0	0.613	g	BR
171.997	2.0	1-back	0.0	1.0	0.666	p	TL
173.996	2.0	1-back	0.0	1.0	0.512	x	BR
175.995	2.0	1-back	1.0	1.0	0.669	z	BR
177.994	2.0	1-back	0.0	1.0	0.625	l	TR
179.993	2.0	1-back	1.0	1.0	0.611	v	TR
181.992	2.0	1-back	0.0	1.0	0.479	n	BR
183.991	2.0	1-back	0.0	1.0	0.703	r	BL
185.99	2.0	1-back	1.0	1.0	0.691	s	BL
187.99	2.0	1-back	0.0	1.0	0.628	z	TR
189.989	2.0	1-back	0.0	1.0	0.892	l	TL
191.988	2.0	1-back	0.0	1.0	0.536	g	BR
193.987	2.0	1-back	1.0	1.0	0.619	f	BR
195.986	2.0	1-back	0.0	1.0	0.619	t	TR
197.985	2.0	1-back	0.0	1.0	0.562	z	TL
199.984	2.0	1-back	1.0	1.0	0.612	l	TL
201.983	2.0	1-back	0.0	1.0	0.583	f	BL
203.982	2.0	1-back	0.0	1.0	0.512	t	TR
205.981	2.0	1-back	1.0	1.0	0.791	r	TR
207.98	2.0	1-back	0.0	1.0	0.632	l	BR
209.979	2.0	1-back	1.0	1.0	0.598	z	BR
211.978	2.0	1-back	0.0	1.0	0.562	r	TR
213.977	2.0	1-back	1.0	1.0	0.57	v	TR
215.976	2.0	1-back	0.0	1.0	0.604	s	BL
217.976	2.0	1-back	1.0	1.0	0.696	f	BL
219.975	2.0	1-back	0.0	1.0	0.82	v	TL
221.974	2.0	1-back	0.0	1.0	0.754	x	BR
223.973	2.0	1-back	1.0	0.0	0.526	c	BR
225.972	2.0	1-back	0.0	1.0	0.751	s	BL
232.019	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.068	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
