onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.017	1.8	no_response	n/a	1.0	n/a	r	TR
5.823	1.8	no_response	n/a	1.0	n/a	p	BL
7.628	2.0	2-back	0.0	1.0	0.721	s	BL
9.634	2.0	2-back	1.0	1.0	0.939	p	TR
11.641	2.0	2-back	0.0	1.0	0.495	c	TL
13.647	2.0	2-back	0.0	1.0	0.636	g	TL
15.653	2.0	2-back	1.0	1.0	0.651	c	BL
17.659	2.0	2-back	0.0	1.0	0.471	f	TR
19.666	2.0	2-back	0.0	1.0	0.49	x	TR
21.672	2.0	2-back	0.0	1.0	0.55	z	TL
23.678	2.0	2-back	1.0	1.0	0.679	x	BR
25.684	2.0	2-back	0.0	1.0	0.544	g	BL
27.691	2.0	2-back	0.0	1.0	0.514	v	TL
29.697	2.0	2-back	1.0	1.0	0.555	g	TL
31.703	2.0	2-back	1.0	0.0	0.593	v	TR
33.709	2.0	2-back	0.0	1.0	0.597	z	BR
35.716	2.0	2-back	0.0	1.0	0.634	n	TL
37.722	2.0	2-back	1.0	1.0	1.175	z	TL
39.728	2.0	2-back	0.0	1.0	0.556	s	BL
41.734	2.0	2-back	1.0	1.0	0.766	z	BR
43.741	2.0	2-back	0.0	1.0	0.689	t	TL
45.747	2.0	2-back	0.0	0.0	0.583	f	BL
47.753	2.0	2-back	1.0	0.0	0.183	t	BR
49.76	2.0	2-back	0.0	1.0	0.733	r	BR
51.766	2.0	2-back	0.0	1.0	0.837	c	TR
53.772	2.0	2-back	1.0	1.0	0.956	r	BL
55.778	2.0	2-back	0.0	1.0	0.645	f	BR
57.785	2.0	2-back	0.0	0.0	0.969	t	TR
59.791	2.0	2-back	1.0	1.0	1.109	f	BL
61.797	2.0	2-back	0.0	1.0	0.593	c	BR
63.803	2.0	2-back	0.0	1.0	0.672	l	BR
65.81	2.0	2-back	0.0	1.0	0.491	n	TR
67.816	2.0	2-back	1.0	1.0	0.749	l	TL
69.822	2.0	2-back	0.0	1.0	0.755	s	BR
71.828	2.0	2-back	0.0	1.0	0.658	g	TR
73.835	2.0	2-back	1.0	0.0	0.595	s	TL
75.841	2.0	2-back	0.0	1.0	0.555	l	BL
77.847	2.0	2-back	0.0	1.0	0.978	r	TR
79.853	2.0	2-back	0.0	1.0	0.692	x	BR
81.86	2.0	2-back	0.0	1.0	0.724	t	TL
83.866	2.0	2-back	1.0	1.0	0.76	x	TR
85.872	2.0	2-back	0.0	1.0	0.735	n	BL
87.878	2.0	2-back	0.0	1.0	1.069	p	BR
89.885	2.0	2-back	1.0	0.0	0.651	n	TR
91.891	2.0	2-back	1.0	1.0	1.082	p	BL
93.897	2.0	2-back	0.0	1.0	0.612	v	BL
95.903	2.0	2-back	0.0	1.0	0.833	l	TL
97.91	2.0	2-back	1.0	1.0	0.832	v	BR
103.947	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.003	2.0	baseline	1.0	1.0	0.516	redcross.bmp	n/a
108.06	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.116	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.173	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.229	2.0	baseline	1.0	1.0	0.421	redcross.bmp	n/a
116.285	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.342	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.398	2.0	baseline	1.0	1.0	0.421	redcross.bmp	n/a
122.455	2.0	baseline	1.0	1.0	0.429	redcross.bmp	n/a
124.511	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.567	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.618	1.8	no_response	n/a	1.0	n/a	c	TR
134.423	2.0	1-back	0.0	1.0	0.819	g	BL
136.43	2.0	1-back	0.0	1.0	0.684	p	TR
138.436	2.0	1-back	1.0	1.0	0.537	p	BL
140.442	2.0	1-back	0.0	1.0	0.494	t	TL
142.448	2.0	1-back	0.0	1.0	0.573	v	BR
144.455	2.0	1-back	1.0	1.0	0.655	v	TL
146.461	2.0	1-back	0.0	1.0	0.5	s	BL
148.467	2.0	1-back	1.0	1.0	0.585	s	TR
150.473	2.0	1-back	0.0	1.0	0.516	x	BR
152.48	2.0	1-back	0.0	1.0	0.484	n	TL
154.486	2.0	1-back	1.0	1.0	0.624	n	BR
156.492	2.0	1-back	0.0	1.0	0.522	f	TR
158.498	2.0	1-back	1.0	1.0	0.522	f	TL
160.505	2.0	1-back	0.0	1.0	0.457	l	TR
162.511	2.0	1-back	0.0	1.0	0.562	r	BL
164.517	2.0	1-back	0.0	1.0	0.879	z	TR
166.523	2.0	1-back	1.0	1.0	0.749	z	TL
168.53	2.0	1-back	0.0	1.0	0.733	c	TR
170.536	2.0	1-back	1.0	1.0	0.725	c	BL
172.542	2.0	1-back	0.0	1.0	0.837	g	TR
174.549	2.0	1-back	1.0	1.0	0.701	g	BR
176.555	2.0	1-back	0.0	1.0	0.581	x	BL
178.561	2.0	1-back	0.0	1.0	0.808	t	TL
180.567	2.0	1-back	1.0	1.0	0.794	t	BL
182.574	2.0	1-back	0.0	1.0	0.426	r	BR
184.58	2.0	1-back	0.0	1.0	0.798	p	BL
186.586	2.0	1-back	0.0	1.0	0.631	v	TL
188.592	2.0	1-back	0.0	1.0	0.618	s	TR
190.599	2.0	1-back	1.0	1.0	0.67	s	BR
192.605	2.0	1-back	0.0	1.0	0.713	x	BL
194.611	2.0	1-back	1.0	1.0	0.835	x	TL
196.617	2.0	1-back	0.0	1.0	0.516	l	TR
198.624	2.0	1-back	1.0	0.0	1.074	l	BL
200.63	2.0	1-back	0.0	1.0	0.606	n	BR
202.636	2.0	1-back	1.0	1.0	0.641	n	TL
204.642	2.0	1-back	0.0	1.0	0.583	z	BR
206.649	2.0	1-back	1.0	1.0	0.749	z	TL
208.655	2.0	1-back	0.0	1.0	0.667	c	BR
210.661	2.0	1-back	0.0	1.0	0.813	g	BL
212.667	2.0	1-back	0.0	1.0	1.037	p	TL
214.674	2.0	1-back	0.0	1.0	1.19	t	TR
216.68	2.0	1-back	0.0	1.0	0.684	v	BR
218.686	2.0	1-back	0.0	1.0	0.702	f	TL
220.692	2.0	1-back	1.0	1.0	0.566	f	TR
222.699	2.0	1-back	0.0	1.0	0.559	l	BR
224.705	2.0	1-back	0.0	1.0	0.702	r	BL
226.711	2.0	1-back	1.0	1.0	0.62	r	BR
232.748	2.0	baseline	1.0	1.0	0.549	redcross.bmp	n/a
234.805	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.861	2.0	baseline	1.0	1.0	0.417	redcross.bmp	n/a
238.918	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.974	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.031	2.0	baseline	1.0	1.0	0.485	redcross.bmp	n/a
245.087	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.143	2.0	baseline	1.0	1.0	0.387	redcross.bmp	n/a
249.2	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
251.256	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
253.313	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
255.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
