onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	1.004	r	TL
5.825	2.0	1-back	1.0	1.0	0.704	r	TR
7.825	2.0	1-back	0.0	1.0	0.868	g	BR
9.824	2.0	1-back	1.0	1.0	0.557	g	TL
11.823	2.0	1-back	0.0	1.0	0.486	f	TR
13.822	2.0	1-back	0.0	0.0	0.64	t	BL
15.821	2.0	1-back	0.0	1.0	0.569	v	TL
17.82	2.0	1-back	0.0	1.0	0.666	p	TR
19.819	2.0	1-back	1.0	1.0	0.516	p	BL
21.818	2.0	1-back	0.0	1.0	0.464	z	BR
23.817	2.0	1-back	0.0	1.0	0.613	s	TR
25.816	2.0	1-back	1.0	1.0	0.772	s	BL
27.815	2.0	1-back	0.0	1.0	0.452	c	TL
29.814	2.0	1-back	1.0	0.0	1.093	c	BR
31.813	2.0	1-back	0.0	1.0	0.591	l	BR
33.813	2.0	1-back	0.0	1.0	0.482	n	BL
35.812	2.0	1-back	0.0	1.0	0.538	v	TL
37.811	2.0	1-back	1.0	1.0	0.416	v	TR
39.81	2.0	1-back	0.0	1.0	0.489	z	BR
41.809	2.0	1-back	0.0	1.0	0.384	s	TL
43.808	2.0	1-back	0.0	1.0	0.379	x	TR
45.807	2.0	1-back	1.0	1.0	0.623	x	BL
47.806	2.0	1-back	1.0	1.0	0.732	x	BR
49.805	2.0	1-back	0.0	1.0	0.809	v	TR
51.804	2.0	1-back	0.0	0.0	0.581	z	TL
53.803	2.0	1-back	1.0	0.0	n/a	z	BR
55.802	2.0	1-back	0.0	1.0	0.461	f	BL
57.801	2.0	1-back	0.0	1.0	0.533	r	TR
59.8	2.0	1-back	1.0	1.0	0.715	r	BL
61.8	2.0	1-back	0.0	1.0	0.437	n	TL
63.799	2.0	1-back	0.0	1.0	0.471	l	BL
65.798	2.0	1-back	1.0	0.0	0.374	l	BR
67.797	2.0	1-back	0.0	1.0	0.393	s	TL
69.796	2.0	1-back	0.0	1.0	0.568	g	TR
71.795	2.0	1-back	0.0	1.0	0.618	c	BL
73.794	2.0	1-back	1.0	1.0	0.627	c	TR
75.793	2.0	1-back	0.0	1.0	0.469	f	BR
77.792	2.0	1-back	1.0	1.0	0.745	f	TL
79.791	2.0	1-back	0.0	1.0	0.506	t	TR
81.79	2.0	1-back	0.0	1.0	0.801	x	BL
83.789	2.0	1-back	0.0	1.0	0.57	p	TL
85.788	2.0	1-back	1.0	0.0	0.521	p	BL
87.787	2.0	1-back	0.0	1.0	0.981	n	BR
89.787	2.0	1-back	1.0	1.0	0.777	n	TL
91.786	2.0	1-back	0.0	1.0	0.486	g	BR
93.785	2.0	1-back	0.0	1.0	0.489	l	BL
95.784	2.0	1-back	0.0	1.0	0.439	t	TR
97.783	2.0	1-back	1.0	1.0	0.909	t	BR
103.83	2.0	baseline	1.0	1.0	0.441	redcross.bmp	n/a
105.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.928	2.0	baseline	1.0	1.0	0.382	redcross.bmp	n/a
109.977	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.026	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
