onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	0.0	1.0	r	TL
5.825	2.0	1-back	1.0	1.0	1.164	r	TR
7.824	2.0	1-back	0.0	1.0	1.096	g	BR
9.823	2.0	1-back	1.0	1.0	0.877	g	TL
11.822	2.0	1-back	0.0	1.0	0.828	f	TR
13.821	2.0	1-back	0.0	1.0	0.832	t	BL
15.82	2.0	1-back	0.0	1.0	0.832	v	TL
17.819	2.0	1-back	0.0	1.0	0.873	p	TR
19.818	2.0	1-back	1.0	1.0	0.868	p	BL
21.817	2.0	1-back	0.0	1.0	0.855	z	BR
23.816	2.0	1-back	0.0	1.0	1.087	s	TR
25.815	2.0	1-back	1.0	1.0	0.889	s	BL
27.814	2.0	1-back	0.0	1.0	0.839	c	TL
29.814	2.0	1-back	1.0	1.0	0.862	c	BR
31.813	2.0	1-back	0.0	1.0	0.839	l	BR
33.812	2.0	1-back	0.0	1.0	0.901	n	BL
35.811	2.0	1-back	0.0	1.0	0.857	v	TL
37.81	2.0	1-back	1.0	0.0	0.896	v	TR
39.809	2.0	1-back	0.0	1.0	0.929	z	BR
41.808	2.0	1-back	0.0	1.0	0.976	s	TL
43.807	2.0	1-back	0.0	0.0	n/a	x	TR
45.806	2.0	1-back	1.0	1.0	0.923	x	BL
47.805	2.0	1-back	1.0	1.0	0.973	x	BR
49.804	2.0	1-back	0.0	1.0	0.809	v	TR
51.803	2.0	1-back	0.0	1.0	0.984	z	TL
53.802	2.0	1-back	1.0	1.0	0.923	z	BR
55.802	2.0	1-back	0.0	1.0	0.83	f	BL
57.801	2.0	1-back	0.0	0.0	0.939	r	TR
59.8	2.0	1-back	1.0	0.0	n/a	r	BL
61.799	2.0	1-back	0.0	1.0	0.98	n	TL
63.798	2.0	1-back	0.0	1.0	1.118	l	BL
65.797	2.0	1-back	1.0	1.0	0.969	l	BR
67.796	2.0	1-back	0.0	1.0	0.859	s	TL
69.795	2.0	1-back	0.0	1.0	0.818	g	TR
71.794	2.0	1-back	0.0	1.0	1.007	c	BL
73.793	2.0	1-back	1.0	1.0	1.064	c	TR
75.792	2.0	1-back	0.0	1.0	0.9	f	BR
77.791	2.0	1-back	1.0	1.0	1.149	f	TL
79.79	2.0	1-back	0.0	1.0	0.85	t	TR
81.789	2.0	1-back	0.0	1.0	0.962	x	BL
83.789	2.0	1-back	0.0	1.0	0.973	p	TL
85.788	2.0	1-back	1.0	1.0	0.935	p	BL
87.787	2.0	1-back	0.0	1.0	1.063	n	BR
89.786	2.0	1-back	1.0	1.0	0.909	n	TL
91.785	2.0	1-back	0.0	1.0	0.936	g	BR
93.784	2.0	1-back	0.0	1.0	1.001	l	BL
95.783	2.0	1-back	0.0	1.0	0.868	t	TR
97.782	2.0	1-back	1.0	1.0	0.827	t	BR
103.829	2.0	baseline	1.0	1.0	0.626	redcross.bmp	n/a
105.878	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.927	2.0	baseline	1.0	1.0	0.718	redcross.bmp	n/a
109.976	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.025	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.074	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.123	2.0	baseline	1.0	1.0	0.793	redcross.bmp	n/a
118.172	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.221	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.27	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.319	2.0	baseline	1.0	1.0	0.695	redcross.bmp	n/a
126.369	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.416	1.8	no_response	n/a	0.0	1.53	v	TR
134.215	1.8	no_response	n/a	0.0	1.225	r	BR
136.014	2.0	2-back	1.0	1.0	0.853	v	TL
138.013	2.0	2-back	0.0	1.0	1.059	g	TR
140.012	2.0	2-back	0.0	1.0	1.174	p	BL
142.012	2.0	2-back	1.0	1.0	1.116	g	BR
144.011	2.0	2-back	0.0	1.0	0.902	n	TL
146.01	2.0	2-back	0.0	0.0	n/a	x	TR
148.009	2.0	2-back	0.0	1.0	0.808	l	BR
150.008	2.0	2-back	0.0	1.0	1.038	c	TL
152.007	2.0	2-back	1.0	1.0	1.022	l	BL
154.006	2.0	2-back	1.0	1.0	1.162	c	TR
156.005	2.0	2-back	0.0	1.0	0.934	t	BR
158.004	2.0	2-back	0.0	1.0	0.919	n	TL
160.003	2.0	2-back	1.0	1.0	0.947	t	BR
162.002	2.0	2-back	0.0	1.0	0.938	f	TR
164.001	2.0	2-back	0.0	0.0	n/a	n	BR
166.0	2.0	2-back	0.0	0.0	n/a	x	TL
168.0	2.0	2-back	1.0	1.0	1.002	n	BL
169.999	2.0	2-back	0.0	1.0	0.916	r	TR
171.998	2.0	2-back	0.0	0.0	n/a	f	TL
173.997	2.0	2-back	1.0	0.0	1.02	r	BR
175.996	2.0	2-back	0.0	1.0	0.743	s	TR
177.995	2.0	2-back	0.0	1.0	0.865	v	BL
179.994	2.0	2-back	0.0	1.0	1.031	p	TL
181.993	2.0	2-back	1.0	0.0	1.178	v	TR
183.992	2.0	2-back	0.0	0.0	n/a	s	BL
185.991	2.0	2-back	0.0	0.0	1.162	p	BR
187.99	2.0	2-back	1.0	0.0	1.114	s	TR
189.989	2.0	2-back	0.0	1.0	1.01	g	BL
191.988	2.0	2-back	0.0	1.0	1.016	z	TL
193.987	2.0	2-back	0.0	1.0	0.699	r	BR
195.987	2.0	2-back	1.0	0.0	0.725	z	BL
197.986	2.0	2-back	0.0	1.0	0.487	c	BL
199.985	2.0	2-back	0.0	1.0	0.509	t	BR
201.984	2.0	2-back	1.0	0.0	0.59	c	TL
203.983	2.0	2-back	1.0	0.0	0.574	t	BL
205.982	2.0	2-back	0.0	1.0	0.542	s	BR
207.981	2.0	2-back	0.0	1.0	0.567	x	BL
209.98	2.0	2-back	0.0	1.0	0.413	f	TR
211.979	2.0	2-back	1.0	0.0	n/a	x	TR
213.978	2.0	2-back	1.0	0.0	0.676	f	BR
215.977	2.0	2-back	0.0	1.0	0.786	l	TL
217.976	2.0	2-back	0.0	1.0	0.867	p	BL
219.975	2.0	2-back	1.0	1.0	1.022	l	BL
221.974	2.0	2-back	0.0	1.0	1.118	z	TL
223.974	2.0	2-back	0.0	1.0	1.157	g	TL
225.973	2.0	2-back	1.0	1.0	1.008	z	TR
232.02	2.0	baseline	n/a	0.0	0.043	blackcross.bmp	n/a
234.069	2.0	baseline	1.0	1.0	0.605	redcross.bmp	n/a
236.118	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
238.167	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	1.0	1.0	0.886	redcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.412	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.461	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.51	2.0	baseline	1.0	1.0	0.712	redcross.bmp	n/a
254.559	2.0	baseline	1.0	1.0	0.887	redcross.bmp	n/a
