onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
134.016	2.0	1-back	1.0	1.0	0.972	x	TR
136.015	2.0	1-back	0.0	1.0	1.0	l	BL
138.014	2.0	1-back	1.0	1.0	0.8	s	BL
140.013	2.0	1-back	0.0	1.0	0.608	g	TL
142.012	2.0	1-back	0.0	1.0	0.689	r	BR
144.011	2.0	1-back	0.0	1.0	1.127	s	TL
146.01	2.0	1-back	0.0	1.0	0.859	z	BL
148.009	2.0	1-back	0.0	1.0	0.799	t	TR
150.008	2.0	1-back	1.0	1.0	0.86	x	TR
152.007	2.0	1-back	0.0	1.0	0.732	n	BR
154.006	2.0	1-back	0.0	1.0	0.71	l	TL
156.005	2.0	1-back	1.0	1.0	0.771	g	TL
158.005	2.0	1-back	0.0	1.0	0.782	r	BR
160.004	2.0	1-back	1.0	1.0	0.897	p	BR
162.003	2.0	1-back	0.0	1.0	0.74	z	TR
164.002	2.0	1-back	0.0	1.0	0.826	r	BL
166.001	2.0	1-back	1.0	1.0	0.887	x	BL
168.0	2.0	1-back	0.0	1.0	0.657	p	TR
169.999	2.0	1-back	0.0	1.0	0.995	c	BL
171.998	2.0	1-back	0.0	1.0	1.154	f	TR
173.997	2.0	1-back	1.0	1.0	0.867	l	TR
175.996	2.0	1-back	1.0	1.0	0.945	t	TR
177.995	2.0	1-back	0.0	1.0	0.933	f	TL
179.994	2.0	1-back	0.0	1.0	0.87	r	BL
181.993	2.0	1-back	1.0	1.0	0.857	s	BL
183.992	2.0	1-back	0.0	1.0	0.685	f	TR
185.992	2.0	1-back	0.0	1.0	0.77	c	BR
187.991	2.0	1-back	1.0	0.0	0.852	z	BR
189.99	2.0	1-back	0.0	1.0	0.798	v	BL
191.989	2.0	1-back	0.0	1.0	1.007	p	TL
193.988	2.0	1-back	1.0	1.0	0.903	t	TL
195.987	2.0	1-back	0.0	1.0	0.601	c	BL
197.986	2.0	1-back	0.0	0.0	0.895	p	BR
199.985	2.0	1-back	0.0	1.0	0.656	v	TL
201.984	2.0	1-back	1.0	1.0	0.733	n	TL
203.983	2.0	1-back	0.0	1.0	0.611	s	BR
205.982	2.0	1-back	1.0	1.0	0.905	z	BR
207.981	2.0	1-back	0.0	1.0	0.655	v	BL
209.98	2.0	1-back	0.0	1.0	0.859	n	BR
211.979	2.0	1-back	0.0	1.0	0.985	t	TL
213.979	2.0	1-back	1.0	1.0	0.793	g	TL
215.978	2.0	1-back	0.0	1.0	0.717	x	TR
217.977	2.0	1-back	1.0	1.0	0.679	g	TR
219.976	2.0	1-back	0.0	1.0	0.593	c	TL
221.975	2.0	1-back	0.0	1.0	0.783	v	BL
223.974	2.0	1-back	0.0	1.0	0.832	f	BR
225.973	2.0	1-back	1.0	1.0	0.816	n	BR
232.02	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
234.069	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.118	2.0	baseline	1.0	1.0	0.455	redcross.bmp	n/a
238.167	2.0	baseline	1.0	1.0	0.528	redcross.bmp	n/a
240.216	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.265	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.314	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
246.363	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.412	2.0	baseline	1.0	1.0	0.409	redcross.bmp	n/a
250.461	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.51	2.0	baseline	1.0	1.0	0.423	redcross.bmp	n/a
254.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
