onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	l	TR
5.819	2.0	1-back	1.0	1.0	0.624	x	TR
7.818	2.0	1-back	0.0	0.0	0.973	l	BL
9.818	2.0	1-back	1.0	0.0	0.909	s	BL
11.817	2.0	1-back	0.0	1.0	0.461	g	TL
13.816	2.0	1-back	0.0	1.0	0.505	r	BR
15.815	2.0	1-back	0.0	0.0	0.173	s	TL
17.815	2.0	1-back	0.0	0.0	n/a	z	BL
19.814	2.0	1-back	0.0	0.0	n/a	t	TR
21.813	2.0	1-back	1.0	0.0	0.345	x	TR
23.812	2.0	1-back	0.0	1.0	0.702	n	BR
25.811	2.0	1-back	0.0	0.0	0.811	l	TL
27.811	2.0	1-back	1.0	1.0	0.892	g	TL
29.81	2.0	1-back	0.0	1.0	0.997	r	BR
31.809	2.0	1-back	1.0	1.0	0.884	p	BR
33.808	2.0	1-back	0.0	1.0	0.62	z	TR
35.808	2.0	1-back	0.0	1.0	0.832	r	BL
37.807	2.0	1-back	1.0	1.0	0.862	x	BL
39.806	2.0	1-back	0.0	0.0	0.768	p	TR
41.805	2.0	1-back	0.0	0.0	0.881	c	BL
43.804	2.0	1-back	0.0	1.0	0.835	f	TR
45.804	2.0	1-back	1.0	1.0	0.593	l	TR
47.803	2.0	1-back	1.0	1.0	0.317	t	TR
49.802	2.0	1-back	0.0	0.0	0.188	f	TL
51.801	2.0	1-back	0.0	1.0	0.611	r	BL
53.8	2.0	1-back	1.0	1.0	0.446	s	BL
55.8	2.0	1-back	0.0	0.0	0.501	f	TR
57.799	2.0	1-back	0.0	0.0	0.652	c	BR
59.798	2.0	1-back	1.0	1.0	0.839	z	BR
61.797	2.0	1-back	0.0	1.0	0.774	v	BL
63.797	2.0	1-back	0.0	0.0	0.63	p	TL
65.796	2.0	1-back	1.0	0.0	0.567	t	TL
67.795	2.0	1-back	0.0	0.0	0.312	c	BL
69.794	2.0	1-back	0.0	0.0	0.739	p	BR
71.793	2.0	1-back	0.0	0.0	0.634	v	TL
73.793	2.0	1-back	1.0	0.0	0.36	n	TL
75.792	2.0	1-back	0.0	0.0	0.221	s	BR
77.791	2.0	1-back	1.0	1.0	0.031	z	BR
79.79	2.0	1-back	0.0	0.0	n/a	v	BL
81.79	2.0	1-back	0.0	1.0	0.025	n	BR
83.789	2.0	1-back	0.0	0.0	0.122	t	TL
85.788	2.0	1-back	1.0	0.0	0.102	g	TL
87.787	2.0	1-back	0.0	0.0	n/a	x	TR
89.786	2.0	1-back	1.0	0.0	0.132	g	TR
91.786	2.0	1-back	0.0	0.0	0.183	c	TL
93.785	2.0	1-back	0.0	1.0	0.043	v	BL
95.784	2.0	1-back	0.0	0.0	0.093	f	BR
97.783	2.0	1-back	1.0	1.0	0.173	n	BR
103.821	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.86	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.899	2.0	baseline	1.0	1.0	0.382	redcross.bmp	n/a
109.938	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
111.978	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.017	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.056	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
118.095	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.134	2.0	baseline	1.0	1.0	0.994	redcross.bmp	n/a
122.174	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.213	2.0	baseline	1.0	1.0	0.92	redcross.bmp	n/a
126.252	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
132.29	1.8	no_response	n/a	1.0	n/a	v	BL
134.089	1.8	no_response	n/a	0.0	0.928	c	BR
135.888	2.0	2-back	1.0	1.0	1.053	g	BL
137.888	2.0	2-back	0.0	0.0	0.899	p	TR
139.887	2.0	2-back	0.0	0.0	0.766	n	TL
141.886	2.0	2-back	1.0	0.0	0.59	x	TR
143.885	2.0	2-back	0.0	0.0	0.374	p	BL
145.884	2.0	2-back	0.0	0.0	0.39	c	TL
147.884	2.0	2-back	0.0	0.0	0.175	l	TL
149.883	2.0	2-back	0.0	1.0	0.086	v	TR
151.882	2.0	2-back	1.0	1.0	0.033	x	TL
153.881	2.0	2-back	1.0	0.0	n/a	g	TR
155.881	2.0	2-back	0.0	0.0	0.011	t	BR
157.88	2.0	2-back	0.0	0.0	0.108	z	BL
159.879	2.0	2-back	1.0	0.0	0.14	n	BR
161.878	2.0	2-back	0.0	0.0	0.083	f	TR
163.877	2.0	2-back	0.0	0.0	0.158	x	TL
165.877	2.0	2-back	0.0	1.0	0.085	n	BL
167.876	2.0	2-back	1.0	1.0	0.148	t	TL
169.875	2.0	2-back	0.0	1.0	0.037	l	BR
171.874	2.0	2-back	0.0	0.0	0.125	r	BL
173.874	2.0	2-back	1.0	0.0	n/a	f	BR
175.873	2.0	2-back	0.0	0.0	n/a	s	BR
177.872	2.0	2-back	0.0	0.0	n/a	v	TL
179.871	2.0	2-back	0.0	0.0	n/a	n	TR
181.87	2.0	2-back	1.0	1.0	0.488	p	TL
183.87	2.0	2-back	0.0	0.0	0.613	s	BL
185.869	2.0	2-back	0.0	0.0	0.447	g	BR
187.868	2.0	2-back	1.0	1.0	0.302	f	BL
189.867	2.0	2-back	0.0	0.0	0.533	r	TR
191.866	2.0	2-back	0.0	0.0	0.388	s	TL
193.866	2.0	2-back	0.0	0.0	0.541	z	BL
195.865	2.0	2-back	1.0	1.0	0.889	c	TL
197.864	2.0	2-back	0.0	1.0	0.551	r	BR
199.863	2.0	2-back	0.0	0.0	0.856	v	TR
201.863	2.0	2-back	1.0	1.0	0.938	l	BR
203.862	2.0	2-back	1.0	1.0	0.911	c	TR
205.861	2.0	2-back	0.0	0.0	0.828	s	BL
207.86	2.0	2-back	0.0	1.0	0.998	t	TL
209.859	2.0	2-back	0.0	0.0	1.021	r	TR
211.859	2.0	2-back	0.0	0.0	0.892	z	BL
213.858	2.0	2-back	1.0	0.0	0.719	l	TR
215.857	2.0	2-back	1.0	1.0	0.794	x	BL
217.856	2.0	2-back	0.0	1.0	0.917	f	BR
219.855	2.0	2-back	0.0	0.0	1.086	p	TR
221.855	2.0	2-back	1.0	1.0	0.986	g	BR
223.854	2.0	2-back	0.0	0.0	0.925	t	BL
225.853	2.0	2-back	1.0	0.0	0.809	z	BR
231.891	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
233.93	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.969	2.0	baseline	1.0	1.0	0.576	redcross.bmp	n/a
238.008	2.0	baseline	1.0	1.0	1.069	redcross.bmp	n/a
240.047	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.087	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.126	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
