onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.025	1.8	no_response	n/a	1.0	n/a	z	TR
5.825	1.8	no_response	n/a	1.0	n/a	n	BL
7.624	2.0	2-back	0.0	1.0	0.629	g	BL
9.639	2.0	2-back	0.0	1.0	0.845	p	TR
11.655	2.0	2-back	1.0	1.0	0.822	g	TL
13.671	2.0	2-back	0.0	1.0	0.615	s	TL
15.687	2.0	2-back	0.0	1.0	0.701	f	BL
17.702	2.0	2-back	1.0	1.0	0.69	s	TR
19.718	2.0	2-back	1.0	1.0	0.845	f	TR
21.734	2.0	2-back	0.0	1.0	0.502	c	TL
23.75	2.0	2-back	0.0	1.0	0.496	x	BR
25.765	2.0	2-back	1.0	1.0	0.628	c	BL
27.781	2.0	2-back	0.0	1.0	0.546	l	TL
29.797	2.0	2-back	0.0	1.0	0.564	v	TL
31.812	2.0	2-back	0.0	1.0	0.624	p	TR
33.828	2.0	2-back	1.0	0.0	0.794	v	BR
35.844	2.0	2-back	0.0	1.0	0.431	c	TL
37.86	2.0	2-back	0.0	1.0	0.734	s	TL
39.875	2.0	2-back	0.0	1.0	0.49	t	BL
41.891	2.0	2-back	0.0	1.0	0.681	x	BR
43.907	2.0	2-back	1.0	0.0	0.478	t	TL
45.922	2.0	2-back	0.0	1.0	0.569	r	BL
47.938	2.0	2-back	0.0	1.0	0.497	n	BR
49.954	2.0	2-back	1.0	1.0	0.742	r	BR
51.97	2.0	2-back	0.0	1.0	0.457	l	TR
53.985	2.0	2-back	0.0	1.0	0.631	v	BL
56.001	2.0	2-back	1.0	1.0	0.682	l	BR
58.017	2.0	2-back	1.0	0.0	0.48	v	TR
60.033	2.0	2-back	0.0	1.0	0.984	s	BL
62.048	2.0	2-back	0.0	1.0	0.872	t	BR
64.064	2.0	2-back	0.0	1.0	0.518	c	BR
66.08	2.0	2-back	1.0	0.0	0.37	t	TR
68.096	2.0	2-back	0.0	1.0	0.582	n	TL
70.111	2.0	2-back	0.0	1.0	0.542	l	BR
72.127	2.0	2-back	1.0	0.0	0.669	n	TR
74.143	2.0	2-back	0.0	1.0	0.702	p	TL
76.158	2.0	2-back	0.0	1.0	0.793	x	BL
78.174	2.0	2-back	1.0	1.0	0.872	p	TR
80.19	2.0	2-back	0.0	1.0	0.632	f	BR
82.206	2.0	2-back	0.0	1.0	0.558	z	TL
84.221	2.0	2-back	1.0	1.0	0.645	f	TR
86.237	2.0	2-back	0.0	1.0	0.571	r	BL
88.253	2.0	2-back	0.0	1.0	0.498	x	BR
90.268	2.0	2-back	1.0	1.0	0.6	r	TR
92.284	2.0	2-back	0.0	1.0	0.504	g	BL
94.3	2.0	2-back	0.0	1.0	0.712	z	BL
96.316	2.0	2-back	1.0	1.0	0.584	g	TL
98.331	2.0	2-back	1.0	1.0	0.701	z	BR
104.395	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.444	2.0	baseline	1.0	1.0	0.569	redcross.bmp	n/a
108.493	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.542	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.591	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.64	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.689	2.0	baseline	1.0	1.0	0.419	redcross.bmp	n/a
118.738	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.787	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.836	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.885	2.0	baseline	1.0	1.0	0.581	redcross.bmp	n/a
126.934	2.0	baseline	1.0	1.0	0.446	redcross.bmp	n/a
132.983	1.8	no_response	n/a	1.0	n/a	l	TR
134.781	2.0	1-back	1.0	1.0	0.805	l	BL
136.797	2.0	1-back	0.0	1.0	0.696	s	TR
138.812	2.0	1-back	0.0	1.0	0.55	z	BL
140.828	2.0	1-back	0.0	1.0	0.572	t	TL
142.844	2.0	1-back	0.0	1.0	0.613	x	BR
144.86	2.0	1-back	1.0	1.0	0.571	x	TL
146.875	2.0	1-back	0.0	1.0	0.669	n	BL
148.891	2.0	1-back	0.0	1.0	0.712	s	TR
150.907	2.0	1-back	0.0	1.0	0.562	l	BR
152.923	2.0	1-back	1.0	1.0	0.574	l	TL
154.938	2.0	1-back	0.0	1.0	0.538	g	BR
156.954	2.0	1-back	1.0	1.0	0.714	g	TR
158.97	2.0	1-back	0.0	1.0	0.647	r	TL
160.985	2.0	1-back	1.0	1.0	0.691	r	TR
163.001	2.0	1-back	0.0	1.0	0.471	x	BL
165.017	2.0	1-back	0.0	1.0	0.514	p	TR
167.033	2.0	1-back	1.0	1.0	0.613	p	TL
169.048	2.0	1-back	0.0	1.0	0.483	c	TR
171.064	2.0	1-back	0.0	1.0	0.527	r	BL
173.08	2.0	1-back	0.0	1.0	0.619	f	TR
175.096	2.0	1-back	1.0	1.0	0.606	f	BR
177.111	2.0	1-back	1.0	1.0	0.68	f	BL
179.127	2.0	1-back	0.0	1.0	0.547	c	TL
181.143	2.0	1-back	0.0	1.0	0.622	z	BL
183.158	2.0	1-back	1.0	1.0	0.574	z	BR
185.174	2.0	1-back	0.0	1.0	0.506	v	BL
187.19	2.0	1-back	0.0	1.0	0.68	p	TL
189.206	2.0	1-back	1.0	1.0	0.623	p	TR
