onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.021	1.8	no_response	n/a	1.0	n/a	c	BL
5.82	1.8	no_response	n/a	1.0	n/a	l	TR
7.619	2.0	2-back	1.0	1.0	0.658	v	BL
9.619	2.0	2-back	1.0	0.0	n/a	p	TR
11.618	2.0	2-back	0.0	1.0	0.962	r	TL
13.617	2.0	2-back	0.0	0.0	0.84	t	BR
15.616	2.0	2-back	1.0	0.0	0.706	n	TL
17.616	2.0	2-back	0.0	1.0	0.768	s	TR
19.615	2.0	2-back	0.0	1.0	0.627	f	BL
21.614	2.0	2-back	1.0	1.0	0.645	x	TR
23.613	2.0	2-back	0.0	1.0	0.752	v	BR
25.612	2.0	2-back	0.0	1.0	1.044	p	TL
27.612	2.0	2-back	1.0	1.0	0.929	f	BR
29.611	2.0	2-back	1.0	1.0	0.52	n	TL
31.61	2.0	2-back	0.0	1.0	0.283	x	TR
33.609	2.0	2-back	1.0	1.0	0.282	t	TL
35.609	2.0	2-back	0.0	1.0	0.472	s	BL
37.608	2.0	2-back	0.0	1.0	0.806	l	TR
39.607	2.0	2-back	1.0	1.0	0.437	f	BL
41.606	2.0	2-back	1.0	0.0	1.071	c	TR
43.606	2.0	2-back	0.0	1.0	0.472	r	TL
45.605	2.0	2-back	1.0	1.0	0.711	g	TR
47.604	2.0	2-back	0.0	1.0	0.679	s	BL
49.603	2.0	2-back	0.0	1.0	0.491	r	BR
51.602	2.0	2-back	1.0	1.0	0.845	v	BL
53.602	2.0	2-back	0.0	1.0	1.06	p	BL
55.601	2.0	2-back	0.0	1.0	0.679	t	TL
57.6	2.0	2-back	1.0	1.0	0.668	x	BL
59.599	2.0	2-back	0.0	1.0	0.505	z	BR
61.599	2.0	2-back	0.0	1.0	0.573	t	TR
63.598	2.0	2-back	0.0	1.0	0.749	g	TL
65.597	2.0	2-back	1.0	0.0	0.488	c	TR
67.596	2.0	2-back	0.0	0.0	0.357	p	BL
69.596	2.0	2-back	0.0	1.0	0.593	s	BR
71.595	2.0	2-back	0.0	1.0	0.643	v	TL
73.594	2.0	2-back	1.0	0.0	1.09	n	BR
75.593	2.0	2-back	0.0	1.0	0.627	c	BL
77.593	2.0	2-back	0.0	0.0	0.997	l	TL
79.592	2.0	2-back	0.0	0.0	0.913	x	BR
81.591	2.0	2-back	1.0	1.0	0.945	z	TL
83.59	2.0	2-back	0.0	1.0	0.587	g	TR
85.589	2.0	2-back	0.0	1.0	0.835	f	BR
87.589	2.0	2-back	0.0	1.0	1.112	z	TL
89.588	2.0	2-back	1.0	1.0	0.617	l	BR
91.587	2.0	2-back	0.0	1.0	0.329	r	TR
93.586	2.0	2-back	1.0	0.0	0.364	z	BR
95.586	2.0	2-back	0.0	0.0	0.915	n	BL
97.585	2.0	2-back	1.0	0.0	0.373	g	BR
103.622	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
105.661	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
107.701	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
109.74	2.0	baseline	1.0	1.0	0.303	redcross.bmp	n/a
111.779	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
113.818	2.0	baseline	1.0	1.0	0.413	redcross.bmp	n/a
115.858	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
117.897	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
119.936	2.0	baseline	1.0	1.0	0.485	redcross.bmp	n/a
121.975	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.014	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
126.054	2.0	baseline	1.0	1.0	0.626	redcross.bmp	n/a
132.092	1.8	no_response	n/a	1.0	n/a	p	TR
133.891	2.0	1-back	0.0	1.0	0.807	f	BL
135.89	2.0	1-back	1.0	1.0	1.009	n	BL
137.889	2.0	1-back	0.0	1.0	0.564	x	TR
139.889	2.0	1-back	0.0	1.0	0.624	c	TL
141.888	2.0	1-back	1.0	1.0	0.604	p	TL
143.887	2.0	1-back	0.0	1.0	0.428	n	BL
145.886	2.0	1-back	0.0	1.0	0.598	c	TR
147.885	2.0	1-back	1.0	1.0	0.623	g	TR
149.885	2.0	1-back	0.0	1.0	0.473	n	TL
151.884	2.0	1-back	0.0	1.0	0.62	s	BR
153.883	2.0	1-back	0.0	1.0	0.615	x	BL
155.882	2.0	1-back	0.0	1.0	0.784	t	TL
157.882	2.0	1-back	1.0	1.0	0.64	g	TL
159.881	2.0	1-back	0.0	1.0	0.614	p	BR
161.88	2.0	1-back	0.0	1.0	0.878	c	TL
163.879	2.0	1-back	1.0	1.0	0.612	r	TL
