onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
185.991	2.0	1-back	0.0	1.0	0.518	r	TR
187.99	2.0	1-back	1.0	1.0	0.788	r	BL
189.989	2.0	1-back	0.0	1.0	0.433	n	TL
191.988	2.0	1-back	0.0	1.0	0.587	l	BL
193.987	2.0	1-back	1.0	1.0	0.679	l	BR
195.986	2.0	1-back	0.0	1.0	0.504	s	TL
197.985	2.0	1-back	0.0	1.0	0.566	g	TR
199.984	2.0	1-back	0.0	1.0	0.652	c	BL
201.983	2.0	1-back	1.0	1.0	0.724	c	TR
203.982	2.0	1-back	0.0	1.0	0.426	f	BR
205.981	2.0	1-back	1.0	1.0	0.638	f	TL
207.981	2.0	1-back	0.0	1.0	0.559	t	TR
209.98	2.0	1-back	0.0	1.0	0.825	x	BL
211.979	2.0	1-back	0.0	1.0	0.576	p	TL
213.978	2.0	1-back	1.0	1.0	0.701	p	BL
215.977	2.0	1-back	0.0	1.0	0.611	n	BR
217.976	2.0	1-back	1.0	1.0	0.671	n	TL
219.975	2.0	1-back	0.0	1.0	0.751	g	BR
221.974	2.0	1-back	0.0	1.0	0.591	l	BL
223.973	2.0	1-back	0.0	1.0	0.525	t	TR
225.972	2.0	1-back	1.0	1.0	0.559	t	BR
232.019	2.0	baseline	1.0	0.0	n/a	redcross.bmp	n/a
234.068	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.117	2.0	baseline	1.0	1.0	0.398	redcross.bmp	n/a
238.166	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.215	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.264	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.313	2.0	baseline	1.0	1.0	0.343	redcross.bmp	n/a
246.362	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.411	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.46	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.509	2.0	baseline	1.0	1.0	0.384	redcross.bmp	n/a
254.559	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
