onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	r	TR
5.825	1.8	no_response	n/a	1.0	n/a	p	BL
7.624	2.0	2-back	0.0	1.0	0.607	s	BL
9.623	2.0	2-back	1.0	1.0	0.687	p	TR
11.622	2.0	2-back	0.0	1.0	0.442	c	TL
13.621	2.0	2-back	0.0	0.0	0.759	g	TL
15.62	2.0	2-back	1.0	1.0	0.883	c	BL
17.619	2.0	2-back	0.0	1.0	0.491	f	TR
19.618	2.0	2-back	0.0	1.0	0.593	x	TR
21.617	2.0	2-back	0.0	1.0	0.642	z	TL
23.616	2.0	2-back	1.0	1.0	0.775	x	BR
25.616	2.0	2-back	0.0	1.0	0.541	g	BL
27.615	2.0	2-back	0.0	1.0	0.781	v	TL
29.614	2.0	2-back	1.0	1.0	0.602	g	TL
31.613	2.0	2-back	1.0	1.0	0.634	v	TR
33.612	2.0	2-back	0.0	1.0	0.408	z	BR
35.611	2.0	2-back	0.0	1.0	0.672	n	TL
37.61	2.0	2-back	1.0	1.0	0.541	z	TL
39.609	2.0	2-back	0.0	1.0	0.551	s	BL
41.608	2.0	2-back	1.0	1.0	0.624	z	BR
43.607	2.0	2-back	0.0	1.0	0.741	t	TL
45.606	2.0	2-back	0.0	1.0	0.622	f	BL
47.605	2.0	2-back	1.0	1.0	0.581	t	BR
49.604	2.0	2-back	0.0	1.0	0.564	r	BR
51.603	2.0	2-back	0.0	1.0	0.558	c	TR
53.602	2.0	2-back	1.0	1.0	0.64	r	BL
55.602	2.0	2-back	0.0	1.0	0.533	f	BR
57.601	2.0	2-back	0.0	1.0	0.721	t	TR
59.6	2.0	2-back	1.0	0.0	0.718	f	BL
61.599	2.0	2-back	0.0	1.0	0.825	c	BR
63.598	2.0	2-back	0.0	1.0	0.577	l	BR
65.597	2.0	2-back	0.0	1.0	0.729	n	TR
67.596	2.0	2-back	1.0	1.0	0.715	l	TL
69.595	2.0	2-back	0.0	1.0	0.541	s	BR
71.594	2.0	2-back	0.0	1.0	0.621	g	TR
73.593	2.0	2-back	1.0	0.0	0.582	s	TL
75.592	2.0	2-back	0.0	1.0	0.714	l	BL
77.591	2.0	2-back	0.0	1.0	0.622	r	TR
