onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	z	TR
5.825	1.8	no_response	n/a	1.0	n/a	n	BL
7.625	2.0	2-back	0.0	1.0	0.826	g	BL
9.64	2.0	2-back	0.0	1.0	0.849	p	TR
11.656	2.0	2-back	1.0	0.0	0.774	g	TL
13.672	2.0	2-back	0.0	1.0	0.589	s	TL
15.687	2.0	2-back	0.0	1.0	0.785	f	BL
17.703	2.0	2-back	1.0	1.0	0.427	s	TR
19.719	2.0	2-back	1.0	1.0	0.833	f	TR
21.735	2.0	2-back	0.0	1.0	0.672	c	TL
23.75	2.0	2-back	0.0	1.0	0.571	x	BR
25.766	2.0	2-back	1.0	1.0	0.524	c	BL
27.782	2.0	2-back	0.0	1.0	0.582	l	TL
29.797	2.0	2-back	0.0	1.0	0.841	v	TL
31.813	2.0	2-back	0.0	1.0	0.709	p	TR
33.829	2.0	2-back	1.0	1.0	0.555	v	BR
35.845	2.0	2-back	0.0	1.0	0.622	c	TL
37.86	2.0	2-back	0.0	1.0	0.663	s	TL
39.876	2.0	2-back	0.0	1.0	0.686	t	BL
41.892	2.0	2-back	0.0	1.0	0.754	x	BR
43.907	2.0	2-back	1.0	1.0	0.846	t	TL
45.923	2.0	2-back	0.0	1.0	0.536	r	BL
47.939	2.0	2-back	0.0	1.0	0.553	n	BR
49.955	2.0	2-back	1.0	1.0	0.614	r	BR
51.97	2.0	2-back	0.0	1.0	0.65	l	TR
53.986	2.0	2-back	0.0	1.0	0.731	v	BL
56.002	2.0	2-back	1.0	1.0	0.508	l	BR
58.018	2.0	2-back	1.0	0.0	0.484	v	TR
60.033	2.0	2-back	0.0	1.0	0.701	s	BL
62.049	2.0	2-back	0.0	1.0	0.652	t	BR
64.065	2.0	2-back	0.0	1.0	0.708	c	BR
66.08	2.0	2-back	1.0	1.0	0.439	t	TR
68.096	2.0	2-back	0.0	1.0	0.484	n	TL
70.112	2.0	2-back	0.0	1.0	0.725	l	BR
72.128	2.0	2-back	1.0	1.0	0.552	n	TR
74.143	2.0	2-back	0.0	1.0	0.61	p	TL
76.159	2.0	2-back	0.0	1.0	0.645	x	BL
78.175	2.0	2-back	1.0	1.0	0.538	p	TR
80.19	2.0	2-back	0.0	1.0	0.657	f	BR
82.206	2.0	2-back	0.0	1.0	0.698	z	TL
84.222	2.0	2-back	1.0	1.0	0.503	f	TR
86.238	2.0	2-back	0.0	1.0	0.582	r	BL
88.253	2.0	2-back	0.0	1.0	0.642	x	BR
90.269	2.0	2-back	1.0	1.0	0.521	r	TR
92.285	2.0	2-back	0.0	1.0	0.389	g	BL
94.3	2.0	2-back	0.0	1.0	0.654	z	BL
96.316	2.0	2-back	1.0	1.0	0.533	g	TL
98.332	2.0	2-back	1.0	0.0	0.361	z	BR
104.395	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
106.444	2.0	baseline	1.0	1.0	0.507	redcross.bmp	n/a
108.494	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
110.543	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
112.592	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
114.641	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
116.69	2.0	baseline	1.0	1.0	0.427	redcross.bmp	n/a
118.739	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
120.788	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
122.837	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
124.886	2.0	baseline	1.0	1.0	0.4	redcross.bmp	n/a
126.935	2.0	baseline	1.0	1.0	0.574	redcross.bmp	n/a
132.999	1.8	no_response	n/a	1.0	n/a	l	TR
134.798	2.0	1-back	1.0	1.0	0.677	l	BL
136.814	2.0	1-back	0.0	1.0	0.573	s	TR
138.83	2.0	1-back	0.0	1.0	0.701	z	BL
140.845	2.0	1-back	0.0	1.0	0.648	t	TL
142.861	2.0	1-back	0.0	1.0	0.654	x	BR
144.877	2.0	1-back	1.0	1.0	0.508	x	TL
146.892	2.0	1-back	0.0	1.0	0.667	n	BL
148.908	2.0	1-back	0.0	1.0	0.646	s	TR
150.924	2.0	1-back	0.0	1.0	0.663	l	BR
152.94	2.0	1-back	1.0	1.0	0.556	l	TL
154.955	2.0	1-back	0.0	1.0	0.555	g	BR
156.971	2.0	1-back	1.0	1.0	0.58	g	TR
158.987	2.0	1-back	0.0	1.0	0.619	r	TL
161.002	2.0	1-back	1.0	1.0	0.516	r	TR
163.018	2.0	1-back	0.0	1.0	0.636	x	BL
165.034	2.0	1-back	0.0	1.0	0.761	p	TR
167.05	2.0	1-back	1.0	1.0	0.618	p	TL
169.065	2.0	1-back	0.0	1.0	0.748	c	TR
171.081	2.0	1-back	0.0	1.0	0.639	r	BL
173.097	2.0	1-back	0.0	1.0	0.669	f	TR
175.113	2.0	1-back	1.0	1.0	0.519	f	BR
177.128	2.0	1-back	1.0	1.0	0.78	f	BL
179.144	2.0	1-back	0.0	1.0	0.521	c	TL
181.16	2.0	1-back	0.0	1.0	1.016	z	BL
183.175	2.0	1-back	1.0	1.0	0.747	z	BR
185.191	2.0	1-back	0.0	1.0	0.684	v	BL
187.207	2.0	1-back	0.0	1.0	0.807	p	TL
189.223	2.0	1-back	1.0	1.0	0.522	p	TR
191.238	2.0	1-back	0.0	1.0	0.596	n	BR
193.254	2.0	1-back	0.0	1.0	0.698	s	BL
195.27	2.0	1-back	1.0	1.0	0.539	s	TL
197.285	2.0	1-back	0.0	1.0	0.848	z	TR
199.301	2.0	1-back	0.0	1.0	0.764	v	BL
201.317	2.0	1-back	0.0	1.0	0.707	t	BR
203.333	2.0	1-back	1.0	1.0	0.623	t	TL
205.348	2.0	1-back	1.0	1.0	0.681	t	BR
207.364	2.0	1-back	0.0	1.0	0.586	g	TL
209.38	2.0	1-back	0.0	1.0	0.612	x	BR
211.395	2.0	1-back	0.0	0.0	0.631	g	BL
213.411	2.0	1-back	0.0	1.0	0.564	c	TL
215.427	2.0	1-back	1.0	1.0	0.655	c	TR
217.443	2.0	1-back	0.0	1.0	0.728	v	BR
219.458	2.0	1-back	1.0	1.0	0.574	v	TL
221.474	2.0	1-back	0.0	1.0	0.503	f	TR
223.49	2.0	1-back	0.0	1.0	0.753	r	BR
225.505	2.0	1-back	0.0	1.0	0.622	n	BL
227.521	2.0	1-back	1.0	1.0	0.739	n	BR
233.585	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
235.634	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
237.683	2.0	baseline	1.0	1.0	0.476	redcross.bmp	n/a
239.732	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
241.781	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
243.83	2.0	baseline	1.0	1.0	0.394	redcross.bmp	n/a
245.879	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
247.928	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
249.977	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.026	2.0	baseline	1.0	1.0	0.484	redcross.bmp	n/a
254.075	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
