onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.042	1.8	no_response	n/a	1.0	n/a	v	TR
5.842	2.0	1-back	1.0	1.0	0.76	v	BL
7.857	2.0	1-back	0.0	1.0	0.911	p	TR
9.873	2.0	1-back	0.0	1.0	0.719	g	BL
11.889	2.0	1-back	1.0	1.0	0.536	g	TL
13.904	2.0	1-back	0.0	1.0	0.616	z	BR
15.92	2.0	1-back	0.0	1.0	0.628	l	TL
17.936	2.0	1-back	0.0	1.0	0.718	t	BL
19.952	2.0	1-back	1.0	1.0	0.54	t	TR
21.967	2.0	1-back	0.0	1.0	0.539	s	BR
23.983	2.0	1-back	0.0	1.0	0.582	l	TL
25.999	2.0	1-back	0.0	1.0	0.639	x	BR
28.015	2.0	1-back	1.0	1.0	0.574	x	TR
30.03	2.0	1-back	1.0	1.0	0.683	x	TL
32.046	2.0	1-back	0.0	1.0	0.515	s	TR
34.062	2.0	1-back	1.0	1.0	0.613	s	BL
36.077	2.0	1-back	0.0	1.0	0.581	n	TR
38.093	2.0	1-back	0.0	1.0	0.592	r	TL
40.109	2.0	1-back	0.0	1.0	0.92	s	TR
42.125	2.0	1-back	0.0	1.0	0.684	t	BL
44.14	2.0	1-back	1.0	1.0	0.445	t	TR
46.156	2.0	1-back	0.0	1.0	0.509	l	BR
48.172	2.0	1-back	0.0	1.0	0.548	r	BL
50.187	2.0	1-back	0.0	1.0	0.653	f	TL
52.203	2.0	1-back	1.0	1.0	0.61	f	BL
54.219	2.0	1-back	0.0	1.0	0.472	z	BR
56.235	2.0	1-back	1.0	1.0	0.531	z	BL
58.25	2.0	1-back	0.0	1.0	0.445	c	TL
60.266	2.0	1-back	1.0	1.0	0.627	c	TR
62.282	2.0	1-back	0.0	1.0	0.478	p	BR
64.297	2.0	1-back	1.0	1.0	0.615	p	BL
66.313	2.0	1-back	0.0	1.0	0.492	n	TL
68.329	2.0	1-back	1.0	1.0	0.567	n	TR
70.345	2.0	1-back	0.0	1.0	0.538	f	BL
