onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	r	TL
5.826	1.8	no_response	n/a	1.0	n/a	p	TR
7.625	2.0	2-back	0.0	1.0	0.789	x	BL
9.64	2.0	2-back	1.0	1.0	0.861	t	TR
11.656	2.0	2-back	0.0	1.0	1.025	g	TL
13.672	2.0	2-back	0.0	0.0	n/a	n	BL
15.688	2.0	2-back	1.0	1.0	1.175	z	TL
17.703	2.0	2-back	0.0	1.0	0.791	c	TR
19.719	2.0	2-back	0.0	1.0	0.731	v	BR
21.735	2.0	2-back	0.0	1.0	0.646	n	BL
23.751	2.0	2-back	1.0	1.0	0.759	g	BR
25.766	2.0	2-back	0.0	1.0	0.539	s	TL
27.782	2.0	2-back	0.0	1.0	0.771	v	TR
29.798	2.0	2-back	1.0	1.0	0.448	l	TL
31.814	2.0	2-back	1.0	0.0	0.886	f	TR
33.829	2.0	2-back	0.0	1.0	0.755	s	BR
35.845	2.0	2-back	0.0	1.0	0.811	c	TL
37.861	2.0	2-back	0.0	1.0	0.8	r	BL
39.876	2.0	2-back	1.0	1.0	0.49	s	TL
41.892	2.0	2-back	0.0	1.0	0.516	l	BR
43.908	2.0	2-back	0.0	1.0	0.544	z	BL
45.924	2.0	2-back	1.0	1.0	0.552	x	BR
47.939	2.0	2-back	0.0	1.0	0.48	f	TL
49.955	2.0	2-back	0.0	1.0	0.976	t	TL
51.971	2.0	2-back	0.0	1.0	0.746	x	TR
53.987	2.0	2-back	1.0	1.0	0.906	r	TL
56.002	2.0	2-back	0.0	1.0	0.79	l	BR
58.018	2.0	2-back	0.0	1.0	0.702	n	BL
60.034	2.0	2-back	1.0	1.0	0.787	s	BR
62.05	2.0	2-back	0.0	1.0	0.616	f	BR
64.065	2.0	2-back	0.0	0.0	0.66	g	BL
66.081	2.0	2-back	0.0	1.0	0.568	p	TR
68.097	2.0	2-back	1.0	0.0	0.643	v	BL
70.112	2.0	2-back	0.0	1.0	0.894	t	BR
72.128	2.0	2-back	1.0	1.0	0.798	t	BL
74.144	2.0	2-back	0.0	1.0	0.703	z	TL
76.16	2.0	2-back	0.0	1.0	0.659	f	TR
