onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	c	BL
5.825	1.8	no_response	n/a	1.0	n/a	l	TR
7.624	2.0	2-back	1.0	1.0	0.519	v	BL
9.623	2.0	2-back	1.0	1.0	0.57	p	TR
11.622	2.0	2-back	0.0	1.0	0.802	r	TL
13.621	2.0	2-back	0.0	1.0	0.735	t	BR
15.62	2.0	2-back	1.0	1.0	0.841	n	TL
17.619	2.0	2-back	0.0	1.0	0.585	s	TR
19.618	2.0	2-back	0.0	1.0	0.52	f	BL
21.617	2.0	2-back	1.0	1.0	0.751	x	TR
23.617	2.0	2-back	0.0	1.0	0.588	v	BR
25.616	2.0	2-back	0.0	0.0	n/a	p	TL
27.615	2.0	2-back	1.0	1.0	0.848	f	BR
29.614	2.0	2-back	1.0	1.0	0.841	n	TL
31.613	2.0	2-back	0.0	1.0	0.697	x	TR
33.612	2.0	2-back	1.0	1.0	0.583	t	TL
35.611	2.0	2-back	0.0	1.0	0.552	s	BL
37.61	2.0	2-back	0.0	1.0	0.594	l	TR
39.609	2.0	2-back	1.0	1.0	0.981	f	BL
41.608	2.0	2-back	1.0	1.0	1.094	c	TR
43.607	2.0	2-back	0.0	1.0	0.639	r	TL
45.606	2.0	2-back	1.0	0.0	0.935	g	TR
47.605	2.0	2-back	0.0	1.0	0.917	s	BL
49.605	2.0	2-back	0.0	1.0	0.807	r	BR
51.604	2.0	2-back	1.0	1.0	0.805	v	BL
53.603	2.0	2-back	0.0	1.0	0.878	p	BL
55.602	2.0	2-back	0.0	1.0	0.808	t	TL
57.601	2.0	2-back	1.0	1.0	0.794	x	BL
59.6	2.0	2-back	0.0	1.0	0.683	z	BR
61.599	2.0	2-back	0.0	1.0	0.891	t	TR
63.598	2.0	2-back	0.0	1.0	0.791	g	TL
65.597	2.0	2-back	1.0	1.0	0.811	c	TR
67.596	2.0	2-back	0.0	1.0	0.532	p	BL
69.595	2.0	2-back	0.0	1.0	0.663	s	BR
71.594	2.0	2-back	0.0	1.0	0.728	v	TL
73.593	2.0	2-back	1.0	1.0	1.181	n	BR
75.592	2.0	2-back	0.0	1.0	0.494	c	BL
77.592	2.0	2-back	0.0	1.0	0.525	l	TL
79.591	2.0	2-back	0.0	1.0	0.537	x	BR
81.59	2.0	2-back	1.0	1.0	0.657	z	TL
