onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
185.99	2.0	1-back	0.0	1.0	0.616	r	TR
187.989	2.0	1-back	1.0	1.0	0.571	r	BL
189.988	2.0	1-back	0.0	1.0	0.533	n	TL
191.987	2.0	1-back	0.0	1.0	0.528	l	BL
193.986	2.0	1-back	1.0	1.0	0.461	l	BR
195.985	2.0	1-back	0.0	1.0	0.549	s	TL
197.985	2.0	1-back	0.0	1.0	0.593	g	TR
199.984	2.0	1-back	0.0	1.0	0.543	c	BL
201.983	2.0	1-back	1.0	1.0	0.616	c	TR
203.982	2.0	1-back	0.0	1.0	0.434	f	BR
205.981	2.0	1-back	1.0	1.0	0.505	f	TL
207.98	2.0	1-back	0.0	1.0	0.595	t	TR
209.979	2.0	1-back	0.0	1.0	0.642	x	BL
211.978	2.0	1-back	0.0	1.0	0.719	p	TL
213.977	2.0	1-back	1.0	1.0	0.7	p	BL
215.976	2.0	1-back	0.0	1.0	0.427	n	BR
217.975	2.0	1-back	1.0	1.0	0.467	n	TL
219.974	2.0	1-back	0.0	1.0	0.356	g	BR
221.973	2.0	1-back	0.0	0.0	0.374	l	BL
223.972	2.0	1-back	0.0	1.0	0.374	t	TR
225.971	2.0	1-back	1.0	0.0	0.363	t	BR
232.018	2.0	baseline	1.0	1.0	0.386	redcross.bmp	n/a
234.067	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
236.116	2.0	baseline	1.0	1.0	0.416	redcross.bmp	n/a
238.165	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
240.214	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
242.263	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
244.312	2.0	baseline	1.0	1.0	0.64	redcross.bmp	n/a
246.361	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
248.411	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
250.46	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
252.509	2.0	baseline	1.0	1.0	0.57	redcross.bmp	n/a
254.558	2.0	baseline	n/a	1.0	n/a	blackcross.bmp	n/a
