onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.026	1.8	no_response	n/a	1.0	n/a	r	TR
5.825	1.8	no_response	n/a	1.0	n/a	p	BL
7.624	2.0	2-back	0.0	1.0	0.593	s	BL
9.623	2.0	2-back	1.0	1.0	0.495	p	TR
11.622	2.0	2-back	0.0	1.0	0.737	c	TL
13.621	2.0	2-back	0.0	1.0	0.673	g	TL
15.62	2.0	2-back	1.0	0.0	0.613	c	BL
17.619	2.0	2-back	0.0	1.0	0.472	f	TR
19.618	2.0	2-back	0.0	1.0	0.634	x	TR
21.617	2.0	2-back	0.0	0.0	0.647	z	TL
23.616	2.0	2-back	1.0	1.0	0.635	x	BR
25.616	2.0	2-back	0.0	1.0	0.688	g	BL
27.615	2.0	2-back	0.0	1.0	0.502	v	TL
29.614	2.0	2-back	1.0	1.0	0.534	g	TL
31.613	2.0	2-back	1.0	0.0	0.541	v	TR
33.612	2.0	2-back	0.0	1.0	0.357	z	BR
35.611	2.0	2-back	0.0	1.0	0.566	n	TL
37.61	2.0	2-back	1.0	1.0	0.825	z	TL
39.609	2.0	2-back	0.0	1.0	0.455	s	BL
41.608	2.0	2-back	1.0	1.0	0.947	z	BR
43.607	2.0	2-back	0.0	1.0	0.353	t	TL
45.606	2.0	2-back	0.0	0.0	0.745	f	BL
47.605	2.0	2-back	1.0	0.0	0.396	t	BR
49.604	2.0	2-back	0.0	1.0	0.502	r	BR
51.603	2.0	2-back	0.0	1.0	0.476	c	TR
53.602	2.0	2-back	1.0	0.0	0.381	r	BL
55.601	2.0	2-back	0.0	0.0	0.599	f	BR
57.601	2.0	2-back	0.0	1.0	0.484	t	TR
59.6	2.0	2-back	1.0	0.0	0.527	f	BL
61.599	2.0	2-back	0.0	1.0	0.525	c	BR
63.598	2.0	2-back	0.0	1.0	0.684	l	BR
65.597	2.0	2-back	0.0	1.0	0.693	n	TR
67.596	2.0	2-back	1.0	1.0	0.613	l	TL
69.595	2.0	2-back	0.0	1.0	0.465	s	BR
71.594	2.0	2-back	0.0	1.0	0.611	g	TR
73.593	2.0	2-back	1.0	1.0	0.424	s	TL
75.592	2.0	2-back	0.0	1.0	0.564	l	BL
77.591	2.0	2-back	0.0	1.0	0.522	r	TR
