onset	duration	trial_type	correct_response	accuracy	response_time	stimulus	position
4.02	1.8	no_response	n/a	1.0	n/a	r	TL
5.819	1.8	no_response	n/a	1.0	n/a	p	TR
7.619	2.0	2-back	0.0	1.0	0.688	x	BL
9.631	2.0	2-back	1.0	1.0	0.849	t	TR
11.644	2.0	2-back	0.0	1.0	0.598	g	TL
13.656	2.0	2-back	0.0	1.0	0.772	n	BL
15.669	2.0	2-back	1.0	1.0	0.338	z	TL
17.682	2.0	2-back	0.0	1.0	0.63	c	TR
19.694	2.0	2-back	0.0	1.0	0.483	v	BR
21.707	2.0	2-back	0.0	1.0	0.685	n	BL
23.719	2.0	2-back	1.0	1.0	0.275	g	BR
25.732	2.0	2-back	0.0	1.0	0.732	s	TL
27.744	2.0	2-back	0.0	1.0	0.623	v	TR
29.757	2.0	2-back	1.0	1.0	0.484	l	TL
31.769	2.0	2-back	1.0	0.0	0.716	f	TR
33.782	2.0	2-back	0.0	1.0	1.056	s	BR
35.795	2.0	2-back	0.0	1.0	0.829	c	TL
37.807	2.0	2-back	0.0	1.0	0.639	r	BL
39.82	2.0	2-back	1.0	1.0	0.481	s	TL
41.832	2.0	2-back	0.0	1.0	0.727	l	BR
43.845	2.0	2-back	0.0	1.0	0.931	z	BL
45.857	2.0	2-back	1.0	1.0	0.425	x	BR
47.87	2.0	2-back	0.0	1.0	0.44	f	TL
49.882	2.0	2-back	0.0	1.0	0.901	t	TL
51.895	2.0	2-back	0.0	1.0	0.948	x	TR
53.907	2.0	2-back	1.0	1.0	0.406	r	TL
55.92	2.0	2-back	0.0	1.0	0.624	l	BR
57.933	2.0	2-back	0.0	1.0	0.759	n	BL
59.945	2.0	2-back	1.0	1.0	0.331	s	BR
61.958	2.0	2-back	0.0	1.0	1.051	f	BR
63.97	2.0	2-back	0.0	1.0	0.909	g	BL
65.983	2.0	2-back	0.0	1.0	0.876	p	TR
67.995	2.0	2-back	1.0	1.0	0.341	v	BL
70.008	2.0	2-back	0.0	1.0	0.64	t	BR
72.02	2.0	2-back	1.0	0.0	0.907	t	BL
74.033	2.0	2-back	0.0	1.0	0.957	z	TL
76.046	2.0	2-back	0.0	1.0	0.527	f	TR
